,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
137,Rondale Moore,23,ARI,WR,17,8,62,40,352,8.8,1,17,38.7,48,2.4,20.7,64.5,5.7,28,178,1,5,46.4,45,6.4,10.5,1.6,68,7.8,530,2,1,
138,DJ Chark,27,CAR,WR,15,11,66,35,525,15.0,5,22,43.9,47,2.3,35.0,53.0,8.0,0,0,0,0,,,,0.0,0.0,35,15.0,525,5,2,
139,Josh Allen,27,BUF,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,111,524,15,57,65.8,23,4.7,30.8,6.5,111,4.7,524,15,7,"AP MVP-5,AP OPoY-6"
140,Jahan Dotson,23,WAS,WR,17,16,83,49,518,10.6,4,27,48.2,33,2.9,30.5,59.0,6.2,0,0,0,0,,,,0.0,0.0,49,10.6,518,4,0,
141,Dameon Pierce,23,HOU,RB,14,7,17,13,101,7.8,0,3,52.9,27,0.9,7.2,76.5,5.9,145,416,2,14,37.9,22,2.9,29.7,10.4,158,3.3,517,2,0,
142,Tutu Atwell,24,LAR,WR,16,14,67,39,483,12.4,3,26,47.8,44,2.4,30.2,58.2,7.2,5,31,0,2,60.0,22,6.2,1.9,0.3,44,11.7,514,3,0,
143,Alec Pierce,23,IND,WR,17,16,65,32,514,16.1,2,24,46.2,58,1.9,30.2,49.2,7.9,0,0,0,0,,,,0.0,0.0,32,16.1,514,2,0,
144,Rico Dowdle,25,DAL,RB,16,0,22,17,144,8.5,2,6,40.9,32,1.1,9.0,77.3,6.5,89,361,2,17,47.2,21,4.1,22.6,5.6,106,4.8,505,4,0,
145,D'Onta Foreman,27,CHI,RB,9,8,16,11,77,7.0,1,6,43.8,17,1.2,8.6,68.8,4.8,109,425,4,24,53.2,22,3.9,47.2,12.1,120,4.2,502,5,1,
146,Logan Thomas,32,WAS,TE,16,15,78,55,496,9.0,4,21,56.4,29,3.4,31.0,70.5,6.4,1,2,0,1,100.0,2,2.0,0.1,0.1,56,8.9,498,4,2,
147,Tyler Higbee,30,LAR,TE,15,15,70,47,495,10.5,2,26,57.1,33,3.1,33.0,67.1,7.1,0,0,0,0,,,,0.0,0.0,47,10.5,495,2,0,
148,Kareem Hunt,28,CLE,RB,15,2,21,15,84,5.6,0,5,38.1,13,1.0,5.6,71.4,4.0,135,411,9,38,45.9,16,3.0,27.4,9.0,150,3.3,495,9,0,
149,Keaton Mitchell,21,BAL,RB,8,2,11,9,93,10.3,0,5,63.6,32,1.1,11.6,81.8,8.5,47,396,2,19,68.1,60,8.4,49.5,5.9,56,8.7,489,2,0,
150,Chris Moore,30,TEN,WR,17,5,35,22,424,19.3,0,16,54.3,49,1.3,24.9,62.9,12.1,2,39,0,1,50.0,38,19.5,2.3,0.1,24,19.3,463,0,1,
151,Justin Watson,27,KAN,WR,16,8,53,27,460,17.0,3,21,50.9,41,1.7,28.8,50.9,8.7,0,0,0,0,,,,0.0,0.0,27,17.0,460,3,1,
152,Cade Otton,24,TAM,TE,17,17,67,47,455,9.7,4,22,49.3,27,2.8,26.8,70.1,6.8,0,0,0,0,,,,0.0,0.0,47,9.7,455,4,1,
153,Michael Thomas,30,NOR,WR,10,7,64,39,448,11.5,1,21,54.7,31,3.9,44.8,60.9,7.0,0,0,0,0,,,,0.0,0.0,39,11.5,448,1,0,
154,Quentin Johnston,22,LAC,WR,17,10,67,38,431,11.3,2,20,47.8,57,2.2,25.4,56.7,6.4,3,9,0,0,33.3,6,3.0,0.5,0.2,41,10.7,440,2,0,
155,Joshua Kelley,26,LAC,RB,17,3,12,8,32,4.0,0,0,33.3,6,0.5,1.9,66.7,2.7,107,405,2,21,43.0,49,3.8,23.8,6.3,115,3.8,437,2,1,
156,Christian Watson,24,GNB,WR,9,9,53,28,422,15.1,5,20,50.9,77,3.1,46.9,52.8,8.0,4,11,0,1,25.0,13,2.8,1.2,0.4,32,13.5,433,5,0,
157,Robert Woods,31,HOU,WR,14,11,75,40,426,10.7,1,26,45.3,26,2.9,30.4,53.3,5.7,1,7,0,0,100.0,7,7.0,0.5,0.1,41,10.6,433,1,0,
158,Gerald Everett,29,LAC,TE,15,12,70,51,411,8.1,3,25,50.0,31,3.4,27.4,72.9,5.9,3,10,0,0,33.3,6,3.3,0.7,0.2,54,7.8,421,3,3,
159,Joshua Dobbs,28,2TM,QB,13,12,0,0,0,,0,0,,,0.0,0.0,,,77,421,6,31,49.4,44,5.5,32.4,5.9,77,5.5,421,6,14,
159,Joshua Dobbs,28,ARI,QB,8,8,0,0,0,,0,0,,,0.0,0.0,,,47,258,3,19,48.9,44,5.5,32.3,5.9,47,5.5,258,3,8,
159,Joshua Dobbs,28,MIN,QB,5,4,0,0,0,,0,0,,,0.0,0.0,,,30,163,3,12,50.0,22,5.4,32.6,6.0,30,5.4,163,3,6,
160,Hunter Henry,29,NWE,TE,14,10,61,42,419,10.0,6,29,63.9,24,3.0,29.9,68.9,6.9,0,0,0,0,,,,0.0,0.0,42,10.0,419,6,1,
161,Darnell Mooney,26,CHI,WR,15,14,61,31,414,13.4,1,20,41.0,41,2.1,27.6,50.8,6.8,2,5,0,0,0.0,3,2.5,0.3,0.1,33,12.7,419,1,0,
162,Latavius Murray,33,BUF,RB,16,4,22,17,119,7.0,0,7,45.5,22,1.1,7.4,77.3,5.4,79,300,4,27,57.0,29,3.8,18.8,4.9,96,4.4,419,4,1,
163,Michael Gallup,27,DAL,WR,17,13,57,34,418,12.3,2,19,50.9,41,2.0,24.6,59.6,7.3,0,0,0,0,,,,0.0,0.0,34,12.3,418,2,0,
164,Jonathan Mingo,22,CAR,WR,15,14,85,43,418,9.7,0,15,32.9,40,2.9,27.9,50.6,4.9,0,0,0,0,,,,0.0,0.0,43,9.7,418,0,1,
165,Noah Fant,26,SEA,TE,17,17,43,32,414,12.9,0,16,60.5,51,1.9,24.4,74.4,9.6,0,0,0,0,,,,0.0,0.0,32,12.9,414,0,0,
166,Clyde Edwards-Helaire,24,KAN,RB,15,3,22,17,188,11.1,1,7,50.0,48,1.1,12.5,77.3,8.5,70,223,1,12,40.0,20,3.2,14.9,4.7,87,4.7,411,2,0,
167,Isaiah Likely,23,BAL,TE,17,8,40,30,411,13.7,5,15,60.0,54,1.8,24.2,75.0,10.3,0,0,0,0,,,,0.0,0.0,30,13.7,411,5,0,
168,Kendrick Bourne,28,NWE,WR,8,5,55,37,406,11.0,4,15,49.1,36,4.6,50.8,67.3,7.4,1,4,0,1,100.0,4,4.0,0.5,0.1,38,10.8,410,4,1,
169,Tre Tucker,22,LVR,WR,16,1,34,19,331,17.4,2,12,41.2,50,1.2,20.7,55.9,9.7,10,77,0,4,70.0,34,7.7,4.8,0.6,29,14.1,408,2,0,
170,Marvin Mims,21,DEN,WR,16,7,33,22,377,17.1,1,9,48.5,60,1.4,23.6,66.7,11.4,9,30,0,2,44.4,11,3.3,1.9,0.6,31,13.1,407,1,2,"PB,AP-2"
171,Trey Palmer,22,TAM,WR,17,8,68,39,385,9.9,3,17,41.2,54,2.3,22.6,57.4,5.7,3,22,0,1,66.7,13,7.3,1.3,0.2,42,9.7,407,3,3,
172,Emari Demercado,24,ARI,RB,14,2,30,21,119,5.7,0,4,30.0,22,1.5,8.5,70.0,4.0,58,284,2,12,43.1,49,4.9,20.3,4.1,79,5.1,403,2,0,
173,DeVante Parker,30,NWE,WR,13,13,55,33,394,11.9,0,17,49.1,30,2.5,30.3,60.0,7.2,0,0,0,0,,,,0.0,0.0,33,11.9,394,0,0,
174,Demarcus Robinson,29,LAR,WR,16,4,39,26,371,14.3,4,20,59.0,37,1.6,23.2,66.7,9.5,1,23,0,1,100.0,23,23.0,1.4,0.1,27,14.6,394,4,2,
175,Patrick Mahomes,28,KAN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,75,389,0,27,50.7,25,5.2,24.3,4.7,75,5.2,389,0,5,"PB,AP MVP-7"
176,Rashod Bateman,24,BAL,WR,16,12,56,32,367,11.5,1,20,50.0,29,2.0,22.9,57.1,6.6,1,18,0,1,100.0,18,18.0,1.1,0.1,33,11.7,385,1,0,
177,Jameson Williams,22,DET,WR,12,10,42,24,354,14.8,2,14,47.6,63,2.0,29.5,57.1,8.4,3,29,1,1,100.0,19,9.7,2.4,0.3,27,14.2,383,3,1,
178,Nelson Agholor,30,BAL,WR,17,3,45,35,381,10.9,4,19,55.6,37,2.1,22.4,77.8,8.5,0,0,0,0,,,,0.0,0.0,35,10.9,381,4,1,
179,Jalin Hyatt,22,NYG,WR,17,7,40,23,373,16.2,0,11,47.5,58,1.4,21.9,57.5,9.3,0,0,0,0,,,,0.0,0.0,23,16.2,373,0,1,
180,Kylen Granson,25,IND,TE,15,7,50,30,368,12.3,1,19,46.0,46,2.0,24.5,60.0,7.4,1,2,0,1,100.0,2,2.0,0.1,0.1,31,11.9,370,1,0,
181,Nick Westbrook-Ikhine,26,TEN,WR,14,9,45,28,370,13.2,3,18,57.8,33,2.0,26.4,62.2,8.2,0,0,0,0,,,,0.0,0.0,28,13.2,370,3,0,
182,Juwan Johnson,27,NOR,TE,13,11,59,37,368,9.9,4,23,50.8,32,2.8,28.3,62.7,6.2,0,0,0,0,,,,0.0,0.0,37,9.9,368,4,0,
183,Jamaal Williams,28,NOR,RB,13,4,20,18,62,3.4,0,1,30.0,12,1.4,4.8,90.0,3.1,106,306,1,19,39.6,17,2.9,23.5,8.2,124,3.0,368,1,1,
184,Durham Smythe,28,MIA,TE,16,14,43,35,366,10.5,0,22,72.1,22,2.2,22.9,81.4,8.5,0,0,0,0,,,,0.0,0.0,35,10.5,366,0,0,
185,Tucker Kraft,23,GNB,TE,17,8,40,31,355,11.5,2,18,67.5,43,1.8,20.9,77.5,8.9,0,0,0,0,,,,0.0,0.0,31,11.5,355,2,0,
186,Tanner Hudson,29,CIN,TE,12,1,50,39,352,9.0,1,21,58.0,26,3.3,29.3,78.0,7.0,0,0,0,0,,,,0.0,0.0,39,9.0,352,1,0,
187,Luke Musgrave,23,GNB,TE,11,9,46,34,352,10.4,1,14,50.0,37,3.1,32.0,73.9,7.7,0,0,0,0,,,,0.0,0.0,34,10.4,352,1,0,
188,Brandon Powell,28,MIN,WR,17,2,44,29,324,11.2,1,18,50.0,28,1.7,19.1,65.9,7.4,5,17,0,1,60.0,9,3.4,1.0,0.3,34,10.0,341,1,1,
189,Russell Wilson,35,DEN,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,80,341,3,38,55.0,21,4.3,22.7,5.3,80,4.3,341,3,10,
190,Trevor Lawrence,24,JAX,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,70,339,4,23,47.1,26,4.8,21.2,4.4,70,4.8,339,4,12,
191,Pierre Strong,25,CLE,RB,17,1,8,5,47,9.4,0,1,25.0,41,0.3,2.8,62.5,5.9,63,291,1,10,50.8,40,4.6,17.1,3.7,68,5.0,338,1,1,
192,Chase Brown,23,CIN,RB,12,0,15,14,156,11.1,1,4,53.3,54,1.2,13.0,93.3,10.4,44,179,0,6,34.1,31,4.1,14.9,3.7,58,5.8,335,1,1,
193,Royce Freeman,27,LAR,RB,14,0,2,1,13,13.0,0,1,50.0,13,0.1,0.9,50.0,6.5,77,319,2,17,51.9,23,4.1,22.8,5.5,78,4.3,332,2,0,
194,Zay Jones,28,JAX,WR,9,7,64,34,321,9.4,2,14,43.8,36,3.8,35.7,53.1,5.0,0,0,0,0,,,,0.0,0.0,34,9.4,321,2,0,
195,Trenton Irwin,28,CIN,WR,16,5,32,25,316,12.6,1,15,59.4,32,1.6,19.8,78.1,9.9,0,0,0,0,,,,0.0,0.0,25,12.6,316,1,2,
196,Marquez Valdes-Scantling,29,KAN,WR,16,10,42,21,315,15.0,1,14,40.5,46,1.3,19.7,50.0,7.5,0,0,0,0,,,,0.0,0.0,21,15.0,315,1,1,
197,Allen Lazard,28,NYJ,WR,14,12,49,23,311,13.5,1,17,40.8,39,1.6,22.2,46.9,6.3,0,0,0,0,,,,0.0,0.0,23,13.5,311,1,0,
198,Pat Freiermuth,25,PIT,TE,12,9,47,32,308,9.6,2,17,48.9,29,2.7,25.7,68.1,6.6,0,0,0,0,,,,0.0,0.0,32,9.6,308,2,0,
199,Noah Gray,24,KAN,TE,17,10,41,28,305,10.9,2,16,53.7,34,1.6,17.9,68.3,7.4,1,1,0,0,0.0,1,1.0,0.1,0.1,29,10.6,306,2,0,
200,Michael Mayer,22,LVR,TE,14,12,40,27,304,11.3,2,19,60.0,32,1.9,21.7,67.5,7.6,0,0,0,0,,,,0.0,0.0,27,11.3,304,2,0,
201,Xavier Gipson,22,NYJ,WR,17,3,38,21,229,10.9,0,9,34.2,36,1.2,13.5,55.3,6.0,8,68,1,4,62.5,18,8.5,4.0,0.5,29,10.2,297,1,5,
202,Cedrick Wilson Jr.,28,MIA,WR,15,3,38,22,296,13.5,3,14,47.4,31,1.5,19.7,57.9,7.8,0,0,0,0,,,,0.0,0.0,22,13.5,296,3,0,
203,Elijah Mitchell,25,SFO,RB,11,1,8,6,14,2.3,0,2,37.5,9,0.5,1.3,75.0,1.8,75,281,2,14,48.0,18,3.7,25.5,6.8,81,3.6,295,2,0,
204,Dalvin Cook,28,NYJ,RB,15,1,20,15,78,5.2,0,3,30.0,15,1.0,5.2,75.0,3.9,67,214,0,10,38.8,14,3.2,14.3,4.5,82,3.6,292,0,2,
205,Michael Carter,24,2TM,RB,15,0,31,24,101,4.2,1,5,32.3,10,1.6,6.7,77.4,3.3,30,187,0,9,40.0,21,6.2,12.5,2.0,54,5.3,288,1,0,
205,Michael Carter,24,NYJ,RB,9,0,20,15,68,4.5,0,4,30.0,10,1.7,7.6,75.0,3.4,8,38,0,2,25.0,9,4.8,4.2,0.9,23,4.6,106,0,0,
205,Michael Carter,24,ARI,RB,6,0,11,9,33,3.7,1,1,36.4,8,1.5,5.5,81.8,3.0,22,149,0,7,45.5,21,6.8,24.8,3.7,31,5.9,182,1,0,
206,Greg Dortch,25,ARI,WR,16,4,41,24,280,11.7,2,14,48.8,38,1.5,17.5,58.5,6.8,1,5,0,0,100.0,5,5.0,0.3,0.1,25,11.4,285,2,0,
207,Donald Parham,26,LAC,TE,14,8,41,27,285,10.6,4,22,61.0,24,1.9,20.4,65.9,7.0,0,0,0,0,,,,0.0,0.0,27,10.6,285,4,0,
208,Brandon Johnson,25,DEN,WR,13,2,30,19,284,14.9,4,12,60.0,50,1.5,21.8,63.3,9.5,0,0,0,0,,,,0.0,0.0,19,14.9,284,4,0,
209,Allen Robinson,30,PIT,WR,17,17,49,34,280,8.2,0,9,44.9,31,2.0,16.5,69.4,5.7,0,0,0,0,,,,0.0,0.0,34,8.2,280,0,0,
210,Kendre Miller,21,NOR,RB,8,0,11,10,117,11.7,0,5,54.5,33,1.3,14.6,90.9,10.6,41,156,1,10,39.0,18,3.8,19.5,5.1,51,5.4,273,1,0,
211,Jeff Wilson,28,MIA,RB,10,0,17,14,85,6.1,0,3,29.4,12,1.4,8.5,82.4,5.0,41,188,0,8,51.2,15,4.6,18.8,4.1,55,5.0,273,0,0,
212,Jalen Tolbert,24,DAL,WR,17,6,36,22,268,12.2,2,13,55.6,45,1.3,15.8,61.1,7.4,0,0,0,0,,,,0.0,0.0,22,12.2,268,2,1,
213,Sam Howell,23,WAS,QB,17,17,1,1,4,4.0,0,0,0.0,4,0.1,0.2,100.0,4.0,48,263,5,19,50.0,24,5.5,15.5,2.8,49,5.4,267,5,4,
214,Skyy Moore,23,KAN,WR,14,8,38,21,244,11.6,1,13,44.7,54,1.5,17.4,55.3,6.4,3,23,0,1,100.0,11,7.7,1.6,0.2,24,11.1,267,1,0,
215,Jauan Jennings,26,SFO,WR,13,2,33,19,265,13.9,1,12,48.5,31,1.5,20.4,57.6,8.0,0,0,0,0,,,,0.0,0.0,19,13.9,265,1,0,
216,JuJu Smith-Schuster,27,NWE,WR,11,7,47,29,260,9.0,1,13,42.6,37,2.6,23.6,61.7,5.5,0,0,0,0,,,,0.0,0.0,29,9.0,260,1,0,
217,Chris Rodriguez,23,WAS,RB,13,0,2,2,12,6.0,0,1,100.0,7,0.2,0.9,100.0,6.0,51,247,2,14,47.1,16,4.8,19.0,3.9,53,4.9,259,2,1,
218,Chase Edmonds,27,TAM,RB,13,0,17,14,81,5.8,0,5,58.8,14,1.1,6.2,82.4,4.8,49,176,0,8,46.9,21,3.6,13.5,3.8,63,4.1,257,0,0,
219,Daniel Bellinger,23,NYG,TE,17,13,28,25,255,10.2,0,6,39.3,26,1.5,15.0,89.3,9.1,0,0,0,0,,,,0.0,0.0,25,10.2,255,0,0,
220,Hunter Renfrow,28,LVR,WR,17,3,37,25,255,10.2,0,11,40.5,38,1.5,15.0,67.6,6.9,0,0,0,0,,,,0.0,0.0,25,10.2,255,0,1,
221,Bryce Young,22,CAR,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,39,253,0,18,64.1,26,6.5,15.8,2.4,39,6.5,253,0,11,
222,Jerick McKinnon,31,KAN,RB,12,0,32,25,192,7.7,4,10,43.8,27,2.1,16.0,78.1,6.0,21,60,1,7,47.6,10,2.9,5.0,1.8,46,5.5,252,5,0,
223,Mike Williams,29,LAC,WR,3,3,26,19,249,13.1,1,9,53.8,49,6.3,83.0,73.1,9.6,1,3,0,0,0.0,3,3.0,1.0,0.3,20,12.6,252,1,0,
224,Mack Hollins,30,ATL,WR,13,3,30,18,251,13.9,0,9,46.7,45,1.4,19.3,60.0,8.4,0,0,0,0,,,,0.0,0.0,18,13.9,251,0,0,
225,Braxton Berrios,28,MIA,WR,16,1,33,27,238,8.8,1,15,57.6,22,1.7,14.9,81.8,7.2,1,11,0,1,100.0,11,11.0,0.7,0.1,28,8.9,249,1,1,
226,D'Ernest Johnson,27,JAX,RB,17,0,12,10,140,14.0,0,6,50.0,42,0.6,8.2,83.3,11.7,41,108,0,5,39.0,19,2.6,6.4,2.4,51,4.9,248,0,0,
227,Jordan Love,25,GNB,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,50,247,4,16,44.0,37,4.9,14.5,2.9,50,4.9,247,4,9,
228,Colby Parkinson,24,SEA,TE,17,1,34,25,247,9.9,2,11,52.9,27,1.5,14.5,73.5,7.3,0,0,0,0,,,,0.0,0.0,25,9.9,247,2,0,
229,A.T. Perry,24,NOR,WR,10,3,18,12,246,20.5,4,10,61.1,44,1.2,24.6,66.7,13.7,0,0,0,0,,,,0.0,0.0,12,20.5,246,4,0,
230,Mike Gesicki,28,NWE,TE,17,10,45,29,244,8.4,2,11,44.4,18,1.7,14.4,64.4,5.4,0,0,0,0,,,,0.0,0.0,29,8.4,244,2,0,
231,Kyler Murray,26,ARI,QB,8,8,0,0,0,,0,0,,,0.0,0.0,,,44,244,3,15,59.1,33,5.5,30.5,5.5,44,5.5,244,3,7,AP CPoY-9
232,Dak Prescott,30,DAL,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,55,242,2,21,52.7,22,4.4,14.2,3.2,55,4.4,242,2,4,"PB,AP-2,AP MVP-2,AP OPoY-5"
233,Matt Breida,28,NYG,RB,17,4,21,17,88,5.2,0,2,19.0,22,1.0,5.2,81.0,4.2,55,151,1,7,34.5,9,2.7,8.9,3.2,72,3.3,239,1,1,
234,Treylon Burks,23,TEN,WR,11,9,30,16,221,13.8,0,8,43.3,70,1.5,20.1,53.3,7.4,5,18,0,0,60.0,9,3.6,1.6,0.5,21,11.4,239,0,0,
235,Bo Melton,24,GNB,WR,5,1,24,16,218,13.6,1,13,62.5,37,3.2,43.6,66.7,9.1,3,21,0,2,100.0,12,7.0,4.2,0.6,19,12.6,239,1,0,
236,Justin Herbert,25,LAC,QB,13,13,1,1,10,10.0,0,1,100.0,10,0.1,0.8,100.0,10.0,52,228,3,16,40.4,35,4.4,17.5,4.0,53,4.5,238,3,4,
237,Calvin Austin III,24,PIT,WR,17,1,30,17,180,10.6,1,7,40.0,72,1.0,10.6,56.7,6.0,11,57,1,4,63.6,12,5.2,3.4,0.6,28,8.5,237,2,2,
238,Jordan Mason,24,SFO,RB,17,0,4,3,31,10.3,0,1,50.0,13,0.2,1.8,75.0,7.8,40,206,3,13,55.0,26,5.2,12.1,2.4,43,5.5,237,3,0,
239,KaVontae Turpin,27,DAL,WR,16,0,18,12,127,10.6,3,9,61.1,34,0.8,7.9,66.7,7.1,11,110,1,5,72.7,46,10.0,6.9,0.7,23,10.3,237,4,1,
240,Cam Akers,24,2TM,RB,7,1,12,11,70,6.4,0,2,50.0,30,1.6,10.0,91.7,5.8,60,167,2,12,35.0,19,2.8,23.9,8.6,71,3.3,237,2,0,
240,Cam Akers,24,LAR,RB,1,1,0,0,0,,0,0,,,0.0,0.0,,,22,29,1,4,27.3,12,1.3,29.0,22.0,22,1.3,29,1,0,
240,Cam Akers,24,MIN,RB,6,0,12,11,70,6.4,0,2,50.0,30,1.8,11.7,91.7,5.8,38,138,1,8,39.5,19,3.6,23.0,6.3,49,4.2,208,1,0,
241,Austin Hooper,29,LVR,TE,17,9,31,25,234,9.4,0,12,61.3,21,1.5,13.8,80.6,7.5,0,0,0,0,,,,0.0,0.0,25,9.4,234,0,0,
242,Alex Erickson,31,LAC,WR,8,3,29,16,232,14.5,1,12,48.3,27,2.0,29.0,55.2,8.0,0,0,0,0,,,,0.0,0.0,16,14.5,232,1,0,
243,KhaDarel Hodge,28,ATL,WR,17,4,23,14,232,16.6,0,13,60.9,52,0.8,13.6,60.9,10.1,1,0,0,0,0.0,,0.0,0.0,0.1,15,15.5,232,0,1,
244,Cedric Tillman,23,CLE,WR,14,3,44,21,224,10.7,0,12,40.9,23,1.5,16.0,47.7,5.1,1,8,0,0,100.0,8,8.0,0.6,0.1,22,10.5,232,0,0,
245,Isaiah Hodgins,25,NYG,WR,17,9,33,21,230,11.0,3,12,63.6,24,1.2,13.5,63.6,7.0,0,0,0,0,,,,0.0,0.0,21,11.0,230,3,1,
246,Craig Reynolds,27,DET,RB,17,0,5,5,47,9.4,0,2,60.0,28,0.3,2.8,100.0,9.4,41,179,1,11,43.9,19,4.4,10.5,2.4,46,4.9,226,1,2,
247,Jamal Agnew,28,JAX,WR,11,1,21,14,225,16.1,1,8,57.1,65,1.3,20.5,66.7,10.7,4,-2,0,0,0.0,1,-0.5,-0.2,0.4,18,12.4,223,1,1,
248,Ameer Abdullah,30,LVR,RB,17,0,24,19,131,6.9,0,4,33.3,18,1.1,7.7,79.2,5.5,15,89,0,6,60.0,12,5.9,5.2,0.9,34,6.5,220,0,0,
249,Brevin Jordan,23,HOU,TE,14,6,21,17,219,12.9,2,13,81.0,27,1.2,15.6,81.0,10.4,0,0,0,0,,,,0.0,0.0,17,12.9,219,2,0,
250,Cordarrelle Patterson,32,ATL,RB,14,0,12,9,38,4.2,1,2,33.3,11,0.6,2.7,75.0,3.2,50,181,0,9,46.0,18,3.6,12.9,3.6,59,3.7,219,1,1,
251,Darrell Henderson,26,LAR,RB,4,4,14,10,103,10.3,0,3,28.6,32,2.5,25.8,71.4,7.4,46,112,2,5,37.0,16,2.4,28.0,11.5,56,3.8,215,2,0,
252,Josh Oliver,26,MIN,TE,17,14,28,22,213,9.7,2,12,53.6,33,1.3,12.5,78.6,7.6,0,0,0,0,,,,0.0,0.0,22,9.7,213,2,1,
253,Van Jefferson,27,2TM,WR,17,9,43,20,209,10.5,0,10,37.2,46,1.2,12.3,46.5,4.9,1,4,0,0,100.0,4,4.0,0.2,0.1,21,10.1,213,0,0,
253,Van Jefferson,27,LAR,WR,5,4,15,8,108,13.5,0,4,33.3,46,1.6,21.6,53.3,7.2,1,4,0,0,100.0,4,4.0,0.8,0.2,9,12.4,112,0,0,
253,Van Jefferson,27,ATL,WR,12,5,28,12,101,8.4,0,6,39.3,14,1.0,8.4,42.9,3.6,0,0,0,0,,,,0.0,0.0,12,8.4,101,0,0,
254,Zach Wilson,24,NYJ,QB,12,11,0,0,0,,0,0,,,0.0,0.0,,,36,211,0,7,41.7,20,5.9,17.6,3.0,36,5.9,211,0,11,
255,Tyler Scott,22,CHI,WR,17,4,32,17,168,9.9,0,10,43.8,30,1.0,9.9,53.1,5.3,7,41,0,2,71.4,16,5.9,2.4,0.4,24,8.7,209,0,1,
256,Pharaoh Brown,29,NWE,TE,17,11,15,13,208,16.0,1,8,66.7,58,0.8,12.2,86.7,13.9,0,0,0,0,,,,0.0,0.0,13,16.0,208,1,1,
257,Will Mallory,24,IND,TE,12,2,26,18,207,11.5,0,11,50.0,43,1.5,17.3,69.2,8.0,0,0,0,0,,,,0.0,0.0,18,11.5,207,0,1,
258,Daniel Jones,26,NYG,QB,6,6,0,0,0,,0,0,,,0.0,0.0,,,40,206,1,15,52.5,17,5.2,34.3,6.7,40,5.2,206,1,4,
259,Adam Trautman,26,DEN,TE,17,12,35,22,204,9.3,3,10,51.4,24,1.3,12.0,62.9,5.8,0,0,0,0,,,,0.0,0.0,22,9.3,204,3,0,
260,Kadarius Toney,24,KAN,WR,13,2,38,27,169,6.3,1,12,44.7,18,2.1,13.0,71.1,4.4,11,31,0,2,27.3,14,2.8,2.4,0.8,38,5.3,200,1,1,
261,Jake Bobo,25,SEA,WR,17,0,25,19,196,10.3,2,9,60.0,31,1.1,11.5,76.0,7.8,1,3,1,1,100.0,3,3.0,0.2,0.1,20,10.0,199,3,0,
262,Tyrod Taylor,34,NYG,QB,11,5,0,0,0,,0,0,,,0.0,0.0,,,38,197,0,10,47.4,31,5.2,17.9,3.5,38,5.2,197,0,4,
263,Tommy DeVito,25,NYG,QB,9,6,0,0,0,,0,0,,,0.0,0.0,,,36,195,1,7,44.4,26,5.4,21.7,4.0,36,5.4,195,1,2,
264,Ty Johnson,26,BUF,RB,10,0,7,7,62,8.9,1,2,71.4,28,0.7,6.2,100.0,8.9,30,132,0,8,63.3,13,4.4,13.2,3.0,37,5.2,194,1,1,
265,Tommy Tremble,23,CAR,TE,16,8,32,23,194,8.4,3,10,50.0,30,1.4,12.1,71.9,6.1,0,0,0,0,,,,0.0,0.0,23,8.4,194,3,0,
266,Foster Moreau,26,NOR,TE,15,10,25,21,193,9.2,1,9,60.0,23,1.4,12.9,84.0,7.7,0,0,0,0,,,,0.0,0.0,21,9.2,193,1,0,
267,Nick Chubb,28,CLE,RB,2,2,4,4,21,5.3,0,1,50.0,10,2.0,10.5,100.0,5.3,28,170,0,8,57.1,20,6.1,85.0,14.0,32,6.0,191,0,0,
268,Patrick Taylor,25,GNB,RB,11,0,17,11,49,4.5,0,4,29.4,16,1.0,4.5,64.7,2.9,32,141,0,7,46.9,24,4.4,12.8,2.9,43,4.4,190,0,0,
269,Zach Ertz,33,ARI,TE,7,7,43,27,187,6.9,1,8,41.9,17,3.9,26.7,62.8,4.3,0,0,0,0,,,,0.0,0.0,27,6.9,187,1,0,
270,Desmond Ridder,24,ATL,QB,15,13,1,1,-6,-6.0,0,0,0.0,-6,0.1,-0.4,100.0,-6.0,53,193,5,18,43.4,23,3.6,12.9,3.5,54,3.5,187,5,12,
271,Dawson Knox,27,BUF,TE,12,11,36,22,186,8.5,2,13,50.0,17,1.8,15.5,61.1,5.2,0,0,0,0,,,,0.0,0.0,22,8.5,186,2,0,
272,Hayden Hurst,30,CAR,TE,9,8,32,18,184,10.2,1,7,46.9,48,2.0,20.4,56.3,5.8,0,0,0,0,,,,0.0,0.0,18,10.2,184,1,0,
273,Kyle Philips,24,TEN,WR,9,0,22,15,181,12.1,0,9,50.0,29,1.7,20.1,68.2,8.2,0,0,0,0,,,,0.0,0.0,15,12.1,181,0,1,
