,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
139,Lance Kendricks,24,STL,TE,16,14,64,42,519,12.4,4,24,48.4,80,2.6,32.4,65.6,8.1,0,0,0,0,,,,0.0,0.0,42,12.4,519,4,1,
140,Kevin Walter,31,HOU,WR,16,14,68,41,518,12.6,2,27,55.9,52,2.6,32.4,60.3,7.6,0,0,0,0,,,,0.0,0.0,41,12.6,518,2,0,
141,Mario Manningham,26,SFO,WR,12,10,57,42,449,10.7,1,22,56.1,40,3.5,37.4,73.7,7.9,3,64,0,2,100.0,29,21.3,5.3,0.3,45,11.4,513,1,2,
142,Donald Brown,25,IND,RB,10,4,13,9,93,10.3,0,2,46.2,39,0.9,9.3,69.2,7.2,108,417,1,23,43.5,19,3.9,41.7,10.8,117,4.4,510,1,0,
143,Tony Scheffler,29,DET,TE,15,4,85,42,504,12.0,1,28,43.5,57,2.8,33.6,49.4,5.9,0,0,0,0,,,,0.0,0.0,42,12.0,504,1,0,
144,Ben Watson,32,CLE,TE,16,14,82,49,501,10.2,3,27,43.9,27,3.1,31.3,59.8,6.1,0,0,0,0,,,,0.0,0.0,49,10.2,501,3,1,
145,Maurice Jones-Drew,27,JAX,RB,6,5,18,14,86,6.1,1,3,33.3,13,2.3,14.3,77.8,4.8,86,414,1,21,46.5,59,4.8,69.0,14.3,100,5.0,500,2,2,
146,Michael Bush,28,CHI,RB,13,1,11,9,83,9.2,0,6,54.5,18,0.7,6.4,81.8,7.5,114,411,5,28,46.5,20,3.6,31.6,8.8,123,4.0,494,5,1,
147,Kyle Rudolph,23,MIN,TE,16,16,93,53,493,9.3,9,34,48.4,29,3.3,30.8,57.0,5.3,0,0,0,0,,,,0.0,0.0,53,9.3,493,9,0,PB
148,Jonathan Stewart,25,CAR,RB,9,6,23,17,157,9.2,1,5,43.5,30,1.9,17.4,73.9,6.8,93,336,1,15,38.7,21,3.6,37.3,10.3,110,4.5,493,2,2,
149,Russell Wilson,24,SEA,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,94,489,4,29,55.3,25,5.2,30.6,5.9,94,5.2,489,4,6,"PB,AP ORoY-3"
150,Aaron Hernandez,23,NWE,TE,10,10,83,51,483,9.5,5,27,53.0,31,5.1,48.3,61.4,5.8,1,5,0,1,100.0,5,5.0,0.5,0.1,52,9.4,488,5,0,
151,Daniel Thomas,25,MIA,RB,12,0,22,15,156,10.4,0,5,31.8,32,1.3,13.0,68.2,7.1,91,325,4,15,50.5,20,3.6,27.1,7.6,106,4.5,481,4,3,
152,Andre Brown,26,NYG,RB,10,2,17,12,86,7.2,0,2,41.2,17,1.2,8.6,70.6,5.1,73,385,8,26,63.0,31,5.3,38.5,7.3,85,5.5,471,8,0,
153,LaRod Stephens-Howling,25,ARI,RB,14,5,30,17,106,6.2,0,5,23.3,24,1.2,7.6,56.7,3.5,110,356,4,15,32.7,52,3.2,25.4,7.9,127,3.6,462,4,0,
154,Tony Moeaki,25,KAN,TE,15,14,56,33,453,13.7,1,24,50.0,38,2.2,30.2,58.9,8.1,0,0,0,0,,,,0.0,0.0,33,13.7,453,1,0,
155,Mike Tolbert,27,CAR,RB,16,5,39,27,268,9.9,0,13,51.3,26,1.7,16.8,69.2,6.9,54,183,7,23,61.1,13,3.4,11.4,3.4,81,5.6,451,7,0,
156,Michael Jenkins,30,MIN,WR,16,8,72,40,449,11.2,2,25,44.4,32,2.5,28.1,55.6,6.2,0,0,0,0,,,,0.0,0.0,40,11.2,449,2,0,
157,Kevin Ogletree,25,DAL,WR,15,1,55,32,436,13.6,4,19,43.6,65,2.1,29.1,58.2,7.9,2,9,0,0,100.0,5,4.5,0.6,0.1,34,13.1,445,4,0,
158,Donald Jones,25,BUF,WR,12,10,67,41,443,10.8,4,25,46.3,68,3.4,36.9,61.2,6.6,0,0,0,0,,,,0.0,0.0,41,10.8,443,4,1,
159,Dallas Clark,33,TAM,TE,16,7,75,47,435,9.3,4,23,45.3,33,2.9,27.2,62.7,5.8,0,0,0,0,,,,0.0,0.0,47,9.3,435,4,0,
160,Randy Moss,35,SFO,WR,16,2,50,28,434,15.5,3,22,52.0,55,1.8,27.1,56.0,8.7,0,0,0,0,,,,0.0,0.0,28,15.5,434,3,1,
161,Kendall Hunter,24,SFO,RB,11,0,12,9,60,6.7,0,3,41.7,12,0.8,5.5,75.0,5.0,72,371,2,18,55.6,26,5.2,33.7,6.5,81,5.3,431,2,1,
162,Tiquan Underwood,25,TAM,WR,14,3,55,28,425,15.2,2,20,43.6,62,2.0,30.4,50.9,7.7,1,1,0,0,0.0,1,1.0,0.1,0.1,29,14.7,426,2,0,
163,Jackie Battle,29,SDG,RB,16,5,15,15,108,7.2,1,7,73.3,18,0.9,6.8,100.0,7.2,95,311,3,19,34.7,52,3.3,19.4,5.9,110,3.8,419,4,0,
164,Rob Housler,24,ARI,TE,15,9,68,45,417,9.3,0,17,45.6,33,3.0,27.8,66.2,6.1,0,0,0,0,,,,0.0,0.0,45,9.3,417,0,0,
165,Mike Goodson,25,OAK,RB,12,0,16,16,195,12.2,1,9,75.0,64,1.3,16.3,100.0,12.2,35,221,0,6,42.9,43,6.3,18.4,2.9,51,8.2,416,1,0,
166,Colin Kaepernick,25,SFO,QB,13,7,0,0,0,,0,0,,,0.0,0.0,,,63,415,5,20,47.6,50,6.6,31.9,4.8,63,6.6,415,5,9,
167,Rashad Jennings,27,JAX,RB,10,6,26,19,130,6.8,0,5,26.9,26,1.9,13.0,73.1,5.0,101,283,2,16,37.6,21,2.8,28.3,10.1,120,3.4,413,2,3,
168,Justin Forsett,27,HOU,RB,16,0,5,3,38,12.7,0,2,60.0,18,0.2,2.4,60.0,7.6,63,374,1,14,47.6,81,5.9,23.4,3.9,66,6.2,412,1,0,
169,Jacoby Jones,28,BAL,WR,16,3,55,30,406,13.5,1,16,43.6,47,1.9,25.4,54.5,7.4,1,6,0,0,100.0,6,6.0,0.4,0.1,31,13.3,412,1,2,"PB,AP-1"
170,Shane Vereen,23,NWE,RB,13,1,13,8,149,18.6,1,6,53.8,83,0.6,11.5,61.5,11.5,62,251,3,15,51.6,16,4.0,19.3,4.8,70,5.7,400,4,1,
171,Harry Douglas,28,ATL,WR,15,1,59,38,395,10.4,1,18,49.2,37,2.5,26.3,64.4,6.7,2,4,0,1,50.0,5,2.0,0.3,0.1,40,10.0,399,1,1,
172,Titus Young,23,DET,WR,10,8,56,33,383,11.6,4,20,44.6,46,3.3,38.3,58.9,6.8,2,16,0,1,100.0,11,8.0,1.6,0.2,35,11.4,399,4,0,
173,Zach Miller,27,SEA,TE,16,15,53,38,396,10.4,3,18,58.5,30,2.4,24.8,71.7,7.5,0,0,0,0,,,,0.0,0.0,38,10.4,396,3,1,
174,Ronnie Hillman,21,DEN,RB,14,0,12,10,62,6.2,0,3,33.3,29,0.7,4.4,83.3,5.2,85,330,1,19,48.2,31,3.9,23.6,6.1,95,4.1,392,1,2,
175,David Wilson,21,NYG,RB,16,2,9,4,34,8.5,1,2,33.3,15,0.3,2.1,44.4,3.8,71,358,4,17,38.0,52,5.0,22.4,4.4,75,5.2,392,5,1,AP-2
176,Shaun Draughn,25,KAN,RB,16,0,30,24,158,6.6,0,5,26.7,23,1.5,9.9,80.0,5.3,59,233,2,16,47.5,25,3.9,14.6,3.7,83,4.7,391,2,2,
177,Joe Morgan,24,NOR,WR,14,5,21,10,379,37.9,3,9,47.6,80,0.7,27.1,47.6,18.0,1,1,0,0,0.0,1,1.0,0.1,0.1,11,34.5,380,3,0,
178,Earl Bennett,25,CHI,WR,12,4,49,29,375,12.9,2,20,51.0,60,2.4,31.3,59.2,7.7,0,0,0,0,,,,0.0,0.0,29,12.9,375,2,0,
179,Peyton Hillis,26,KAN,RB,13,2,14,10,62,6.2,0,2,21.4,15,0.8,4.8,71.4,4.4,85,309,1,19,41.2,18,3.6,23.8,6.5,95,3.9,371,1,2,
180,Alshon Jeffery,22,CHI,WR,10,6,48,24,367,15.3,3,17,47.9,55,2.4,36.7,50.0,7.6,0,0,0,0,,,,0.0,0.0,24,15.3,367,3,0,
181,Doug Baldwin,24,SEA,WR,14,4,50,29,366,12.6,3,19,42.0,50,2.1,26.1,58.0,7.3,0,0,0,0,,,,0.0,0.0,29,12.6,366,3,0,
182,Greg Jennings,29,GNB,WR,8,5,62,36,366,10.2,4,22,53.2,45,4.5,45.8,58.1,5.9,0,0,0,0,,,,0.0,0.0,36,10.2,366,4,0,
183,Travis Benjamin,23,CLE,WR,14,3,37,18,298,16.6,2,13,48.6,69,1.3,21.3,48.6,8.1,6,66,0,3,50.0,35,11.0,4.7,0.4,24,15.2,364,2,1,
184,Jeff Cumberland,25,NYJ,TE,15,12,53,29,359,12.4,3,18,41.5,39,1.9,23.9,54.7,6.8,0,0,0,0,,,,0.0,0.0,29,12.4,359,3,0,
185,Joel Dreessen,30,DEN,TE,16,15,58,41,356,8.7,5,19,56.9,30,2.6,22.3,70.7,6.1,0,0,0,0,,,,0.0,0.0,41,8.7,356,5,0,
186,William Powell,24,ARI,RB,13,1,25,19,132,6.9,0,7,36.0,25,1.5,10.2,76.0,5.3,60,217,0,10,40.0,17,3.6,16.7,4.6,79,4.4,349,0,2,
187,Cedric Benson,30,GNB,RB,5,5,15,14,97,6.9,0,5,73.3,18,2.8,19.4,93.3,6.5,71,248,1,10,49.3,11,3.5,49.6,14.2,85,4.1,345,1,1,
188,Delanie Walker,28,SFO,TE,16,4,39,21,344,16.4,3,14,48.7,45,1.3,21.5,53.8,8.8,0,0,0,0,,,,0.0,0.0,21,16.4,344,3,1,
189,Cedric Peerman,26,CIN,RB,14,1,9,9,85,9.4,0,6,77.8,16,0.6,6.1,100.0,9.4,36,258,1,10,52.8,48,7.2,18.4,2.6,45,7.6,343,1,0,
190,Louis Murphy,25,CAR,WR,16,5,61,25,336,13.4,1,16,32.8,55,1.6,21.0,41.0,5.5,1,3,0,0,0.0,3,3.0,0.2,0.1,26,13.0,339,1,1,
191,James Casey,28,HOU,FB,16,9,45,34,330,9.7,3,18,60.0,30,2.1,20.6,75.6,7.3,1,6,0,1,100.0,6,6.0,0.4,0.1,35,9.6,336,3,0,
192,Anthony Fasano,28,MIA,TE,16,16,69,41,332,8.1,5,18,46.4,22,2.6,20.8,59.4,4.8,0,0,0,0,,,,0.0,0.0,41,8.1,332,5,0,
193,Michael Vick,32,PHI,QB,10,10,0,0,0,,0,0,,,0.0,0.0,,,62,332,1,20,58.1,20,5.4,33.2,6.2,62,5.4,332,1,11,
194,Devery Henderson,30,NOR,WR,15,9,47,22,316,14.4,1,10,38.3,41,1.5,21.1,46.8,6.7,1,13,0,1,100.0,13,13.0,0.9,0.1,23,14.3,329,1,1,
195,Ben Tate,24,HOU,RB,11,0,11,11,49,4.5,0,2,54.5,11,1.0,4.5,100.0,4.5,65,279,2,18,49.2,25,4.3,25.4,5.9,76,4.3,328,2,1,
196,T.J. Graham,23,BUF,TE,15,11,58,31,322,10.4,1,15,37.9,51,2.1,21.5,53.4,5.6,1,5,0,0,100.0,5,5.0,0.3,0.1,32,10.2,327,1,0,
197,Fred Davis,26,WAS,TE,7,7,31,24,325,13.5,0,17,61.3,29,3.4,46.4,77.4,10.5,1,1,0,0,0.0,1,1.0,0.1,0.1,25,13.0,326,0,0,
198,Jonathan Baldwin,23,KAN,WR,15,7,47,20,325,16.3,1,15,34.0,57,1.3,21.7,42.6,6.9,0,0,0,0,,,,0.0,0.0,20,16.3,325,1,0,
199,Toby Gerhart,25,MIN,RB,16,0,27,20,155,7.8,0,9,37.0,21,1.3,9.7,74.1,5.7,50,169,1,11,38.0,22,3.4,10.6,3.1,70,4.6,324,1,2,
200,Damian Williams,24,TEN,WR,13,2,45,30,324,10.8,0,18,48.9,27,2.3,24.9,66.7,7.2,0,0,0,0,,,,0.0,0.0,30,10.8,324,0,0,
201,Montell Owens,28,JAX,RB,13,4,10,8,113,14.1,0,5,70.0,53,0.6,8.7,80.0,11.3,42,209,1,10,54.8,32,5.0,16.1,3.2,50,6.4,322,1,0,
202,Jarius Wright,23,MIN,WR,7,1,36,22,310,14.1,2,14,44.4,65,3.1,44.3,61.1,8.6,2,11,0,1,50.0,8,5.5,1.6,0.3,24,13.4,321,2,0,
203,Dustin Keller,28,NYJ,TE,8,5,36,28,317,11.3,2,18,63.9,32,3.5,39.6,77.8,8.8,0,0,0,0,,,,0.0,0.0,28,11.3,317,2,0,
204,Ryan Broyles,24,DET,WR,10,3,32,22,310,14.1,2,16,65.6,40,2.2,31.0,68.8,9.7,0,0,0,0,,,,0.0,0.0,22,14.1,310,2,0,
205,Logan Paulsen,25,WAS,TE,16,10,38,25,308,12.3,1,17,55.3,31,1.6,19.3,65.8,8.1,0,0,0,0,,,,0.0,0.0,25,12.3,308,1,0,
206,Rueben Randle,21,NYG,WR,16,1,32,19,298,15.7,3,13,53.1,56,1.2,18.6,59.4,9.3,0,0,0,0,,,,0.0,0.0,19,15.7,298,3,1,
207,Lamar Miller,21,MIA,RB,13,1,8,6,45,7.5,0,3,62.5,12,0.5,3.5,75.0,5.6,51,250,1,12,51.0,28,4.9,19.2,3.9,57,5.2,295,1,0,
208,Jake Locker,24,TEN,QB,11,11,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,41,291,1,14,48.8,32,7.1,26.5,3.7,41,7.1,291,1,4,
209,Anthony McCoy,25,SEA,TE,16,5,28,18,291,16.2,3,13,60.7,67,1.1,18.2,64.3,10.4,0,0,0,0,,,,0.0,0.0,18,16.2,291,3,0,
210,Chaz Schilens,27,NYJ,WR,15,6,41,28,289,10.3,2,16,53.7,25,1.9,19.3,68.3,7.0,0,0,0,0,,,,0.0,0.0,28,10.3,289,2,1,
211,Nate Burleson,31,DET,WR,6,5,43,27,240,8.9,2,15,51.2,26,4.5,40.0,62.8,5.6,8,48,0,2,62.5,16,6.0,8.0,1.3,35,8.2,288,2,0,
212,Montario Hardesty,25,CLE,RB,13,1,5,2,16,8.0,0,1,40.0,9,0.2,1.2,40.0,3.2,65,271,1,12,40.0,25,4.2,20.8,5.0,67,4.3,287,1,2,
213,James Starks,26,GNB,RB,6,2,6,4,31,7.8,0,0,50.0,9,0.7,5.2,66.7,5.2,71,255,1,13,46.5,22,3.6,42.5,11.8,75,3.8,286,1,1,
214,Brandon Bolden,22,NWE,RB,10,0,2,2,11,5.5,0,1,50.0,11,0.2,1.1,100.0,5.5,56,274,2,18,53.6,27,4.9,27.4,5.6,58,4.9,285,2,0,
215,Coby Fleener,24,IND,TE,12,10,48,26,281,10.8,2,14,47.9,26,2.2,23.4,54.2,5.9,0,0,0,0,,,,0.0,0.0,26,10.8,281,2,0,
216,Julian Edelman,26,NWE,WR,9,3,32,21,235,11.2,3,12,56.3,56,2.3,26.1,65.6,7.3,4,45,0,2,50.0,47,11.3,5.0,0.4,25,11.2,280,3,1,
217,Armon Binns,23,2TM,WR,11,5,40,24,277,11.5,1,11,47.5,48,2.2,25.2,60.0,6.9,0,0,0,0,,,,0.0,0.0,24,11.5,277,1,1,
217,Armon Binns,23,CIN,WR,8,5,29,18,210,11.7,1,7,48.3,48,2.3,26.3,62.1,7.2,0,0,0,0,,,,0.0,0.0,18,11.7,210,1,1,
217,Armon Binns,23,MIA,WR,3,0,11,6,67,11.2,0,4,45.5,21,2.0,22.3,54.5,6.1,0,0,0,0,,,,0.0,0.0,6,11.2,67,0,0,
218,Craig Stevens,28,TEN,TE,15,15,33,23,275,12.0,1,14,51.5,46,1.5,18.3,69.7,8.3,0,0,0,0,,,,0.0,0.0,23,12.0,275,1,2,
219,Jerome Simpson,26,MIN,WR,12,10,52,26,274,10.5,0,16,36.5,33,2.2,22.8,50.0,5.3,0,0,0,0,,,,0.0,0.0,26,10.5,274,0,2,
220,Santonio Holmes,28,NYJ,WR,4,4,41,20,272,13.6,1,15,41.5,38,5.0,68.0,48.8,6.6,0,0,0,0,,,,0.0,0.0,20,13.6,272,1,1,
221,Damaris Johnson,23,PHI,WR,14,1,31,19,256,13.5,0,14,58.1,32,1.4,18.3,61.3,8.3,3,12,0,2,66.7,7,4.0,0.9,0.2,22,12.2,268,0,2,
222,Brad Smith,29,BUF,WR/QB,15,2,22,14,152,10.9,2,7,50.0,35,0.9,10.1,63.6,6.9,14,116,1,8,78.6,35,8.3,7.7,0.9,28,9.6,268,3,1,
223,Jason Snelling,29,ATL,RB,16,2,35,31,203,6.5,1,9,48.6,16,1.9,12.7,88.6,5.8,18,63,0,3,38.9,11,3.5,3.9,1.1,49,5.4,266,1,1,
224,Garrett Graham,26,HOU,FB,15,9,39,28,263,9.4,3,16,53.8,30,1.9,17.5,71.8,6.7,0,0,0,0,,,,0.0,0.0,28,9.4,263,3,0,
225,Austin Pettis,24,STL,WR,14,2,48,30,261,8.7,4,16,52.1,36,2.1,18.6,62.5,5.4,0,0,0,0,,,,0.0,0.0,30,8.7,261,4,0,
226,Derek Hagan,28,OAK,WR,14,2,36,20,259,13.0,0,14,50.0,38,1.4,18.5,55.6,7.2,0,0,0,0,,,,0.0,0.0,20,13.0,259,0,0,
227,Aaron Rodgers,29,GNB,QB,16,16,1,1,-1,-1.0,0,0,0.0,-1,0.1,-0.1,100.0,-1.0,54,259,2,20,44.4,27,4.8,16.2,3.4,55,4.7,258,2,5,"PB,AP-2,AP OPoY-3"
228,Beanie Wells,24,ARI,RB,8,7,1,1,24,24.0,0,1,100.0,24,0.1,3.0,100.0,24.0,88,234,5,11,34.1,31,2.7,29.3,11.0,89,2.9,258,5,1,
229,Eddie Royal,26,SDG,WR,10,2,44,23,234,10.2,1,15,38.6,31,2.3,23.4,52.3,5.3,3,22,0,2,66.7,11,7.3,2.2,0.3,26,9.8,256,1,1,
230,Andrew Luck,23,IND,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,62,255,5,24,53.2,19,4.1,15.9,3.9,62,4.1,255,5,10,"PB,AP ORoY-2"
231,Mohamed Massaquoi,26,CLE,WR,9,5,33,17,254,14.9,0,11,42.4,54,1.9,28.2,51.5,7.7,0,0,0,0,,,,0.0,0.0,17,14.9,254,0,0,
232,Stephen Hill,21,NYJ,WR,11,8,47,21,252,12.0,3,17,42.6,33,1.9,22.9,44.7,5.4,0,0,0,0,,,,0.0,0.0,21,12.0,252,3,0,
233,Laurent Robinson,27,JAX,WR,7,4,43,24,252,10.5,0,8,48.8,32,3.4,36.0,55.8,5.9,0,0,0,0,,,,0.0,0.0,24,10.5,252,0,1,
234,Aldrick Robinson,24,WAS,WR,15,2,19,11,237,21.5,3,9,52.6,68,0.7,15.8,57.9,12.5,1,14,0,1,100.0,14,14.0,0.9,0.1,12,20.9,251,3,0,
235,Riley Cooper,25,PHI,WR,11,5,47,23,248,10.8,3,14,42.6,23,2.1,22.5,48.9,5.3,0,0,0,0,,,,0.0,0.0,23,10.8,248,3,0,
236,Devin Hester,30,CHI,WR,15,5,40,23,242,10.5,1,9,35.0,39,1.5,16.1,57.5,6.1,3,6,0,0,66.7,8,2.0,0.4,0.2,26,9.5,248,1,1,
237,Marvin Jones,22,CIN,WR,11,5,32,18,201,11.2,1,11,53.1,23,1.6,18.3,56.3,6.3,3,47,0,2,66.7,37,15.7,4.3,0.3,21,11.8,248,1,0,
238,Rashard Mendenhall,25,PIT,RB,6,4,10,9,62,6.9,1,4,50.0,15,1.5,10.3,90.0,6.2,51,182,0,9,45.1,20,3.6,30.3,8.5,60,4.1,244,1,3,
239,Jordan Shipley,27,JAX,WR,6,2,39,23,244,10.6,1,10,43.6,36,3.8,40.7,59.0,6.3,0,0,0,0,,,,0.0,0.0,23,10.6,244,1,0,
240,Christian Ponder,24,MIN,QB,16,16,1,1,-15,-15.0,0,0,0.0,-15,0.1,-0.9,100.0,-15.0,60,253,2,12,33.3,29,4.2,15.8,3.8,61,3.9,238,2,7,
241,Clyde Gates,26,NYJ,WR,11,2,33,16,224,14.0,0,12,45.5,42,1.5,20.4,48.5,6.8,1,12,0,1,100.0,12,12.0,1.1,0.1,17,13.9,236,0,0,
242,Jay Cutler,29,CHI,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,41,233,0,15,51.2,24,5.7,15.5,2.7,41,5.7,233,0,8,
243,Kyle Williams,24,SFO,WR,11,3,22,14,212,15.1,1,10,54.5,57,1.3,19.3,63.6,9.6,4,21,0,0,75.0,9,5.3,1.9,0.4,18,12.9,233,1,1,
244,Chris Ivory,24,NOR,RB,6,2,3,2,15,7.5,0,1,33.3,13,0.3,2.5,66.7,5.0,40,217,2,7,47.5,56,5.4,36.2,6.7,42,5.5,232,2,0,
245,Kellen Davis,27,CHI,TE,16,15,44,19,229,12.1,2,11,36.4,25,1.2,14.3,43.2,5.2,0,0,0,0,,,,0.0,0.0,19,12.1,229,2,1,
246,Jordan Cameron,24,CLE,TE,14,6,40,20,226,11.3,1,12,42.5,28,1.4,16.1,50.0,5.7,0,0,0,0,,,,0.0,0.0,20,11.3,226,1,0,
247,Ed Dickson,25,BAL,TE,13,11,33,21,225,10.7,0,11,48.5,40,1.6,17.3,63.6,6.8,0,0,0,0,,,,0.0,0.0,21,10.7,225,0,0,
248,Dwayne Harris,25,DAL,WR,16,0,31,17,222,13.1,1,9,45.2,36,1.1,13.9,54.8,7.2,0,0,0,0,,,,0.0,0.0,17,13.1,222,1,1,
249,Ramses Barden,26,NYG,WR,12,1,21,14,220,15.7,0,11,61.9,31,1.2,18.3,66.7,10.5,0,0,0,0,,,,0.0,0.0,14,15.7,220,0,0,
250,Lance Ball,27,DEN,RB,15,0,12,7,61,8.7,1,4,33.3,17,0.5,4.1,58.3,5.1,42,158,1,11,31.0,22,3.8,10.5,2.8,49,4.5,219,2,1,
251,Chris Ogbonnaya,26,CLE,RB,15,1,32,24,187,7.8,0,10,43.8,38,1.6,12.5,75.0,5.8,8,30,0,1,50.0,9,3.8,2.0,0.5,32,6.8,217,0,1,
252,Early Doucet,27,ARI,WR,12,3,53,28,207,7.4,0,11,32.1,18,2.3,17.3,52.8,3.9,2,9,0,0,50.0,6,4.5,0.8,0.2,30,7.2,216,0,0,
253,Kevin Smith,26,DET,RB,12,2,16,10,79,7.9,1,6,37.5,13,0.8,6.6,62.5,4.9,37,134,1,5,43.2,19,3.6,11.2,3.1,47,4.5,213,2,0,
254,Charles Clay,23,MIA,FB,14,9,33,18,212,11.8,2,8,39.4,31,1.3,15.1,54.5,6.4,0,0,0,0,,,,0.0,0.0,18,11.8,212,2,0,
255,John Kuhn,30,GNB,FB,14,3,18,15,148,9.9,0,7,55.6,32,1.1,10.6,83.3,8.2,23,63,1,4,39.1,9,2.7,4.5,1.6,38,5.6,211,1,0,
256,Ryan Tannehill,24,MIA,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,49,211,2,16,42.9,31,4.3,13.2,3.1,49,4.3,211,2,9,
257,Brandon Tate,25,CIN,WR,16,3,25,13,211,16.2,1,6,32.0,44,0.8,13.2,52.0,8.4,1,0,0,0,0.0,,0.0,0.0,0.1,14,15.1,211,1,4,
258,Ryan Williams,22,ARI,RB,5,3,10,7,44,6.3,0,3,30.0,12,1.4,8.8,70.0,4.4,58,164,0,8,32.8,25,2.8,32.8,11.6,65,3.2,208,0,2,
259,Jerricho Cotchery,30,PIT,WR,14,2,27,17,205,12.1,0,12,55.6,24,1.2,14.6,63.0,7.6,0,0,0,0,,,,0.0,0.0,17,12.1,205,0,0,
260,Tom Crabtree,27,GNB,TE,14,6,12,8,203,25.4,3,6,66.7,72,0.6,14.5,66.7,16.9,0,0,0,0,,,,0.0,0.0,8,25.4,203,3,0,
261,Jalen Parmele,27,JAX,RB,11,2,9,7,60,8.6,0,2,55.6,26,0.6,5.5,77.8,6.7,40,143,0,9,32.5,28,3.6,13.0,3.6,47,4.3,203,0,0,
262,Tashard Choice,28,BUF,RB,12,0,9,4,9,2.3,0,0,11.1,5,0.3,0.8,44.4,1.0,47,193,1,9,40.4,22,4.1,16.1,3.9,51,4.0,202,1,0,
263,Robert Meachem,28,SDG,WR,15,3,32,14,207,14.8,2,8,37.5,46,0.9,13.8,43.8,6.5,1,-6,0,0,0.0,-6,-6.0,-0.4,0.1,15,13.4,201,2,0,
264,Micheal Spurlock,29,2TM,WR,14,1,29,23,200,8.7,1,12,55.2,22,1.6,14.3,79.3,6.9,0,0,0,0,,,,0.0,0.0,23,8.7,200,1,1,
264,Micheal Spurlock,29,SDG,WR,8,1,10,9,79,8.8,0,6,80.0,13,1.1,9.9,90.0,7.9,0,0,0,0,,,,0.0,0.0,9,8.8,79,0,0,
264,Micheal Spurlock,29,JAX,WR,6,0,19,14,121,8.6,1,6,42.1,22,2.3,20.2,73.7,6.4,0,0,0,0,,,,0.0,0.0,14,8.6,121,1,1,
265,Braylon Edwards,29,2TM,WR,13,4,35,18,199,11.1,1,13,42.9,19,1.4,15.3,51.4,5.7,0,0,0,0,,,,0.0,0.0,18,11.1,199,1,0,
265,Braylon Edwards,29,SEA,WR,10,1,17,8,74,9.3,1,5,41.2,16,0.8,7.4,47.1,4.4,0,0,0,0,,,,0.0,0.0,8,9.3,74,1,0,
265,Braylon Edwards,29,NYJ,WR,3,3,18,10,125,12.5,0,8,44.4,19,3.3,41.7,55.6,6.9,0,0,0,0,,,,0.0,0.0,10,12.5,125,0,0,
266,Ryan Fitzpatrick,30,BUF,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,48,197,1,9,35.4,20,4.1,12.3,3.0,48,4.1,197,1,8,
267,Joe McKnight,24,NYJ,RB,15,0,2,1,18,18.0,0,1,50.0,18,0.1,1.2,50.0,9.0,30,179,0,7,50.0,61,6.0,11.9,2.0,31,6.4,197,0,3,
268,Evan Royster,25,WAS,RB,16,0,23,15,109,7.3,0,2,21.7,25,0.9,6.8,65.2,4.7,23,88,2,8,43.5,12,3.8,5.5,1.4,38,5.2,197,2,0,
269,Curtis Brinkley,27,SDG,RB,10,1,15,12,77,6.4,0,3,46.7,12,1.2,7.7,80.0,5.1,39,115,0,8,41.0,13,2.9,11.5,3.9,51,3.8,192,0,1,
270,LaVon Brazill,23,IND,WR,15,0,24,11,186,16.9,1,7,41.7,42,0.7,12.4,45.8,7.8,0,0,0,0,,,,0.0,0.0,11,16.9,186,1,1,
271,Clay Harbor,25,PHI,TE,14,9,39,25,186,7.4,2,8,41.0,19,1.8,13.3,64.1,4.8,0,0,0,0,,,,0.0,0.0,25,7.4,186,2,1,
272,Devin Aromashodu,28,MIN,WR,15,0,22,11,182,16.5,0,10,50.0,31,0.7,12.1,50.0,8.3,0,0,0,0,,,,0.0,0.0,11,16.5,182,0,0,
273,Vonta Leach,31,BAL,FB,16,13,24,21,143,6.8,0,7,54.2,18,1.3,8.9,87.5,6.0,9,32,1,3,88.9,6,3.6,2.0,0.6,30,5.8,175,1,0,"PB,AP-1"
274,Michael Robinson,29,SEA,FB,16,6,15,13,126,9.7,2,9,73.3,20,0.8,7.9,86.7,8.4,12,49,0,10,83.3,29,4.1,3.1,0.8,25,7.0,175,2,0,
275,DuJuan Harris,24,GNB,RB,4,2,2,2,17,8.5,0,1,100.0,11,0.5,4.3,100.0,8.5,34,157,2,8,41.2,21,4.6,39.3,8.5,36,4.8,174,2,0,
276,Brian Leonard,28,CIN,RB,15,0,15,11,67,6.1,0,3,26.7,16,0.7,4.5,73.3,4.5,33,106,0,7,42.4,11,3.2,7.1,2.2,44,3.9,173,0,0,
277,Mohamed Sanu,23,CIN,WR,9,3,25,16,154,9.6,4,10,56.0,34,1.8,17.1,64.0,6.2,5,15,0,2,80.0,7,3.0,1.7,0.6,21,8.0,169,4,0,
