,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
127,Olamide Zaccheaus,25,ATL,WR,17,13,61,40,533,13.3,3,25,52.5,45,2.4,31.4,65.6,8.7,2,7,0,1,50.0,13,3.5,0.4,0.1,42,12.9,540,3,1,
128,DeVante Parker,29,NWE,WR,13,11,47,31,539,17.4,3,25,59.6,43,2.4,41.5,66.0,11.5,0,0,0,0,,,,0.0,0.0,31,17.4,539,3,0,
129,Corey Davis,27,NYJ,WR,13,10,64,32,536,16.8,2,28,48.4,66,2.5,41.2,50.0,8.4,0,0,0,0,,,,0.0,0.0,32,16.8,536,2,0,
130,Marvin Jones,32,JAX,WR,16,10,81,46,529,11.5,3,29,51.9,37,2.9,33.1,56.8,6.5,0,0,0,0,,,,0.0,0.0,46,11.5,529,3,0,
131,Robert Woods,30,TEN,WR,17,15,91,53,527,9.9,2,31,50.5,41,3.1,31.0,58.2,5.8,0,0,0,0,,,,0.0,0.0,53,9.9,527,2,1,
132,DeAndre Carter,29,LAC,WR,17,7,65,46,538,11.7,3,29,53.8,35,2.7,31.6,70.8,8.3,2,-15,0,0,0.0,-5,-7.5,-0.9,0.1,48,10.9,523,3,3,
133,Dawson Knox,26,BUF,TE,15,15,65,48,517,10.8,6,25,60.0,45,3.2,34.5,73.8,8.0,0,0,0,0,,,,0.0,0.0,48,10.8,517,6,0,PB
134,Jahan Dotson,22,WAS,WR,12,10,61,35,523,14.9,7,26,50.8,61,2.9,43.6,57.4,8.6,2,-7,0,0,0.0,3,-3.5,-0.6,0.2,37,13.9,516,7,0,
135,Greg Dortch,24,ARI,WR,16,4,64,52,467,9.0,2,19,46.9,47,3.3,29.2,81.3,7.3,7,44,0,3,71.4,20,6.3,2.8,0.4,59,8.7,511,2,1,
136,Chase Claypool,24,2TM,WR,15,11,79,46,451,9.8,1,24,46.8,31,3.1,30.1,58.2,5.7,9,59,0,3,44.4,15,6.6,3.9,0.6,55,9.3,510,1,1,
136,Chase Claypool,24,PIT,WR,8,8,50,32,311,9.7,1,17,54.0,26,4.0,38.9,64.0,6.2,8,55,0,3,37.5,15,6.9,6.9,1.0,40,9.2,366,1,0,
136,Chase Claypool,24,CHI,WR,7,3,29,14,140,10.0,0,7,34.5,31,2.0,20.0,48.3,4.8,1,4,0,0,100.0,4,4.0,0.6,0.1,15,9.6,144,0,1,
137,Hunter Henry,28,NWE,TE,17,14,59,41,509,12.4,2,23,50.8,39,2.4,29.9,69.5,8.6,0,0,0,0,,,,0.0,0.0,41,12.4,509,2,0,
138,Juwan Johnson,26,NOR,TE,16,12,65,42,508,12.1,7,25,52.3,41,2.6,31.8,64.6,7.8,0,0,0,0,,,,0.0,0.0,42,12.1,508,7,0,
139,Eno Benjamin,23,3TM,RB,15,3,34,25,193,7.7,0,10,44.1,22,1.7,12.9,73.5,5.7,77,313,2,14,46.8,45,4.1,20.9,5.1,102,5.0,506,2,0,
139,Eno Benjamin,23,ARI,RB,10,3,33,24,184,7.7,0,10,45.5,22,2.4,18.4,72.7,5.6,70,299,2,14,48.6,45,4.3,29.9,7.0,94,5.1,483,2,0,
139,Eno Benjamin,23,HOU,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,3,1,0,0,33.3,4,0.3,0.5,1.5,3,0.3,1,0,0,
139,Eno Benjamin,23,NOR,RB,3,0,1,1,9,9.0,0,0,0.0,9,0.3,3.0,100.0,9.0,4,13,0,0,25.0,8,3.3,4.3,1.3,5,4.4,22,0,0,
140,DJ Chark,26,DET,WR,11,10,52,30,502,16.7,3,24,51.9,51,2.7,45.6,57.7,9.7,0,0,0,0,,,,0.0,0.0,30,16.7,502,3,0,
141,Jordan Akins,30,HOU,TE,15,3,54,37,495,13.4,5,23,53.7,46,2.5,33.0,68.5,9.2,0,0,0,0,,,,0.0,0.0,37,13.4,495,5,1,
142,Darnell Mooney,25,CHI,WR,12,12,61,40,493,12.3,2,20,45.9,56,3.3,41.1,65.6,8.1,1,2,0,0,0.0,2,2.0,0.2,0.1,41,12.1,495,2,0,
143,Zack Moss,25,2TM,RB,13,3,13,11,39,3.5,0,2,38.5,8,0.8,3.0,84.6,3.0,93,456,1,18,47.3,43,4.9,35.1,7.2,104,4.8,495,1,1,
143,Zack Moss,25,BUF,RB,5,0,8,7,27,3.9,0,1,37.5,8,1.4,5.4,87.5,3.4,17,91,0,3,35.3,43,5.4,18.2,3.4,24,4.9,118,0,1,
143,Zack Moss,25,IND,RB,8,3,5,4,12,3.0,0,1,40.0,5,0.5,1.5,80.0,2.4,76,365,1,15,50.0,34,4.8,45.6,9.5,80,4.7,377,1,0,
144,Treylon Burks,22,TEN,WR,11,6,54,33,444,13.5,1,19,50.0,51,3.0,40.4,61.1,8.2,4,47,0,3,100.0,20,11.8,4.3,0.4,37,13.3,491,1,0,
145,Devin Duvernay,25,BAL,WR,14,13,49,37,407,11.0,3,19,59.2,31,2.6,29.1,75.5,8.3,12,84,1,7,66.7,18,7.0,6.0,0.9,49,10.0,491,4,1,PB
146,Terrace Marshall Jr.,22,CAR,WR,14,9,47,28,490,17.5,1,24,53.2,43,2.0,35.0,59.6,10.4,0,0,0,0,,,,0.0,0.0,28,17.5,490,1,2,
147,Noah Fant,25,SEA,TE,17,16,63,50,486,9.7,4,24,54.0,51,2.9,28.6,79.4,7.7,0,0,0,0,,,,0.0,0.0,50,9.7,486,4,0,
148,Nico Collins,23,HOU,WR,10,7,66,37,481,13.0,2,21,42.4,58,3.7,48.1,56.1,7.3,0,0,0,0,,,,0.0,0.0,37,13.0,481,2,0,
149,Josh Reynolds,27,DET,WR,14,11,59,38,479,12.6,3,25,61.0,31,2.7,34.2,64.4,8.1,0,0,0,0,,,,0.0,0.0,38,12.6,479,3,0,
150,Isaiah McKenzie,27,BUF,WR,15,8,65,42,423,10.1,4,27,58.5,30,2.8,28.2,64.6,6.5,9,55,1,3,66.7,18,6.1,3.7,0.6,51,9.4,478,5,0,
151,James Robinson,24,2TM,RB,11,5,14,11,51,4.6,2,5,50.0,10,1.0,4.6,78.6,3.6,110,425,3,22,35.5,50,3.9,38.6,10.0,121,3.9,476,5,1,
151,James Robinson,24,JAX,RB,7,5,11,9,46,5.1,1,4,54.5,10,1.3,6.6,81.8,4.2,81,340,3,18,37.0,50,4.2,48.6,11.6,90,4.3,386,4,1,
151,James Robinson,24,NYJ,RB,4,0,3,2,5,2.5,1,1,33.3,7,0.5,1.3,66.7,1.7,29,85,0,4,31.0,16,2.9,21.3,7.3,31,2.9,90,1,0,
152,Kendrick Bourne,27,NWE,WR,16,2,48,35,434,12.4,1,22,54.2,41,2.2,27.1,72.9,9.0,6,39,0,2,33.3,29,6.5,2.4,0.4,41,11.5,473,1,2,
153,Robert Tonyan,28,GNB,TE,17,3,67,53,470,8.9,2,20,53.7,24,3.1,27.6,79.1,7.0,0,0,0,0,,,,0.0,0.0,53,8.9,470,2,0,
154,Demarcus Robinson,28,BAL,WR,17,5,75,48,458,9.5,2,23,46.7,31,2.8,26.9,64.0,6.1,0,0,0,0,,,,0.0,0.0,48,9.5,458,2,2,
155,Clyde Edwards-Helaire,23,KAN,RB,10,6,23,17,151,8.9,3,11,60.9,25,1.7,15.1,73.9,6.6,71,302,3,15,49.3,52,4.3,30.2,7.1,88,5.1,453,6,0,
156,Chigoziem Okonkwo,23,TEN,TE,17,8,46,32,450,14.1,3,22,50.0,48,1.9,26.5,69.6,9.8,3,2,0,0,0.0,6,0.7,0.1,0.2,35,12.9,452,3,0,
157,Elijah Moore,22,NYJ,WR,16,9,65,37,446,12.1,1,22,44.6,42,2.3,27.9,56.9,6.9,5,5,0,2,40.0,10,1.0,0.3,0.3,42,10.7,451,1,1,
158,Deon Jackson,23,IND,RB,16,2,34,30,209,7.0,1,10,47.1,27,1.9,13.1,88.2,6.1,68,236,1,13,38.2,17,3.5,14.8,4.3,98,4.5,445,2,1,
159,Austin Hooper,28,TEN,TE,17,2,60,41,444,10.8,2,28,60.0,24,2.4,26.1,68.3,7.4,0,0,0,0,,,,0.0,0.0,41,10.8,444,2,0,
160,Marcus Mariota,29,ATL,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,85,438,4,30,57.6,30,5.2,33.7,6.5,85,5.2,438,4,8,
161,Romeo Doubs,22,GNB,WR,13,7,67,42,425,10.1,3,20,46.3,26,3.2,32.7,62.7,6.3,1,11,0,1,100.0,11,11.0,0.8,0.1,43,10.1,436,3,2,
162,Gus Edwards,27,BAL,RB,9,4,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,87,433,3,30,59.8,37,5.0,48.1,9.7,87,5.0,433,3,1,
163,Russell Gage,26,TAM,WR,13,4,70,51,426,8.4,5,31,62.9,23,3.9,32.8,72.9,6.1,0,0,0,0,,,,0.0,0.0,51,8.4,426,5,1,
164,Michael Gallup,26,DAL,WR,14,11,74,39,424,10.9,4,25,44.6,27,2.8,30.3,52.7,5.7,0,0,0,0,,,,0.0,0.0,39,10.9,424,4,0,
165,Foster Moreau,25,LVR,TE,15,14,54,33,420,12.7,2,24,51.9,33,2.2,28.0,61.1,7.8,0,2,0,0,,,,0.1,0.0,33,12.8,422,2,1,
166,Kyler Murray,25,ARI,QB,11,11,0,0,0,,0,0,,,0.0,0.0,,,67,418,3,23,61.2,42,6.2,38.0,6.1,67,6.2,418,3,8,
167,Randall Cobb,32,GNB,WR,13,3,50,34,417,12.3,1,19,56.0,40,2.6,32.1,68.0,8.3,0,0,0,0,,,,0.0,0.0,34,12.3,417,1,1,
168,Trent Sherfield,26,MIA,WR,17,4,51,30,417,13.9,2,18,45.1,75,1.8,24.5,58.8,8.2,0,0,0,0,,,,0.0,0.0,30,13.9,417,2,0,
169,Jauan Jennings,25,SFO,WR,16,4,56,35,416,11.9,1,23,55.4,44,2.2,26.0,62.5,7.4,0,0,0,0,,,,0.0,0.0,35,11.9,416,1,1,
170,Hayden Hurst,29,CIN,TE,13,13,68,52,414,8.0,2,26,61.8,29,4.0,31.8,76.5,6.1,0,0,0,0,,,,0.0,0.0,52,8.0,414,2,0,
171,Greg Dulcich,22,DEN,TE,10,6,55,33,411,12.5,2,18,50.9,39,3.3,41.1,60.0,7.5,0,0,0,0,,,,0.0,0.0,33,12.5,411,2,0,
172,Kenneth Gainwell,23,PHI,RB,17,0,29,23,169,7.3,0,7,41.4,20,1.4,9.9,79.3,5.8,53,240,4,17,62.3,13,4.5,14.1,3.1,76,5.4,409,4,0,
173,Rondale Moore,22,ARI,WR,8,8,56,41,414,10.1,1,16,46.4,38,5.1,51.8,73.2,7.4,6,-5,0,1,16.7,9,-0.8,-0.6,0.8,47,8.7,409,1,0,
174,Zach Ertz,32,ARI,TE,10,10,69,47,406,8.6,4,24,55.1,32,4.7,40.6,68.1,5.9,0,0,0,0,,,,0.0,0.0,47,8.6,406,4,0,
175,Chase Edmonds,26,2TM,RB,13,3,24,16,157,9.8,1,7,41.7,27,1.2,12.1,66.7,6.5,68,245,2,8,42.6,28,3.6,18.8,5.2,84,4.8,402,3,0,
175,Chase Edmonds,26,MIA,RB,8,2,17,10,96,9.6,1,4,41.2,15,1.3,12.0,58.8,5.6,42,120,2,6,40.5,28,2.9,15.0,5.3,52,4.2,216,3,0,
175,Chase Edmonds,26,DEN,RB,5,1,7,6,61,10.2,0,3,42.9,27,1.2,12.2,85.7,8.7,26,125,0,2,46.2,25,4.8,25.0,5.2,32,5.8,186,0,0,
176,Zonovan Knight,21,NYJ,RB,7,4,14,13,100,7.7,0,5,71.4,16,1.9,14.3,92.9,7.1,85,300,1,14,38.8,48,3.5,42.9,12.1,98,4.1,400,1,2,
177,Nick Westbrook-Ikhine,25,TEN,WR,17,13,50,25,397,15.9,3,18,40.0,63,1.5,23.4,50.0,7.9,0,0,0,0,,,,0.0,0.0,25,15.9,397,3,0,
178,Ben Skowronek,25,LAR,WR,14,11,61,39,376,9.6,0,16,49.2,32,2.8,26.9,63.9,6.2,1,17,1,1,100.0,17,17.0,1.2,0.1,40,9.8,393,1,0,
179,Marquise Goodwin,32,SEA,WR,13,2,42,27,387,14.3,4,18,54.8,38,2.1,29.8,64.3,9.2,2,5,0,0,50.0,7,2.5,0.4,0.2,29,13.5,392,4,0,
180,Isaiah Hodgins,24,2TM,WR,10,5,48,37,392,10.6,4,24,62.5,29,3.7,39.2,77.1,8.2,0,0,0,0,,,,0.0,0.0,37,10.6,392,4,1,
180,Isaiah Hodgins,24,BUF,WR,2,0,6,4,41,10.3,0,2,33.3,26,2.0,20.5,66.7,6.8,0,0,0,0,,,,0.0,0.0,4,10.3,41,0,0,
180,Isaiah Hodgins,24,NYG,WR,8,5,42,33,351,10.6,4,22,66.7,29,4.1,43.9,78.6,8.4,0,0,0,0,,,,0.0,0.0,33,10.6,351,4,1,
181,Cade Otton,23,TAM,TE,16,11,65,42,391,9.3,2,19,52.3,35,2.6,24.4,64.6,6.0,0,0,0,0,,,,0.0,0.0,42,9.3,391,2,0,
182,Joshua Kelley,25,LAC,RB,13,1,25,14,101,7.2,0,4,44.0,22,1.1,7.8,56.0,4.0,69,287,2,16,56.5,22,4.2,22.1,5.3,83,4.7,388,2,0,
183,Darren Waller,30,LVR,TE,9,6,43,28,388,13.9,3,18,46.5,34,3.1,43.1,65.1,9.0,0,0,0,0,,,,0.0,0.0,28,13.9,388,3,0,
184,Darrell Henderson,25,LAR,RB,10,7,22,17,102,6.0,0,5,50.0,15,1.7,10.2,77.3,4.6,70,283,3,14,42.9,23,4.0,28.3,7.0,87,4.4,385,3,0,
185,Equanimeous St. Brown,26,CHI,WR,16,16,38,21,323,15.4,1,14,44.7,56,1.3,20.2,55.3,8.5,6,54,0,2,33.3,41,9.0,3.4,0.4,27,14.0,377,1,1,
186,Alexander Mattison,24,MIN,RB,17,0,18,15,91,6.1,1,4,33.3,16,0.9,5.4,83.3,5.1,74,283,5,21,47.3,15,3.8,16.6,4.4,89,4.2,374,6,0,
187,Isaiah Likely,22,BAL,TE,16,2,60,36,373,10.4,3,18,35.0,34,2.3,23.3,60.0,6.2,0,0,0,0,,,,0.0,0.0,36,10.4,373,3,0,
188,Caleb Huntley,24,ATL,RB,12,0,2,2,3,1.5,0,0,0.0,2,0.2,0.3,100.0,1.5,76,366,1,18,61.8,30,4.8,30.5,6.3,78,4.7,369,1,1,
189,Van Jefferson,26,LAR,WR,11,9,44,24,369,15.4,3,20,50.0,39,2.2,33.5,54.5,8.4,0,0,0,0,,,,0.0,0.0,24,15.4,369,3,0,
190,Geno Smith,32,SEA,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,68,366,1,24,55.9,25,5.4,21.5,4.0,68,5.4,366,1,8,"PB,AP MVP-9,AP CPoY-1"
191,Patrick Mahomes,27,KAN,QB,17,17,1,1,6,6.0,0,0,100.0,6,0.1,0.4,100.0,6.0,61,358,4,25,59.0,20,5.9,21.1,3.6,62,5.9,364,4,5,"PB,AP-1,AP MVP-1,AP OPoY-2"
192,Nelson Agholor,29,NWE,WR,16,7,53,31,362,11.7,2,12,37.7,44,1.9,22.6,58.5,6.8,0,0,0,0,,,,0.0,0.0,31,11.7,362,2,2,
193,Mike Gesicki,27,MIA,TE,17,1,52,32,362,11.3,5,19,48.1,32,1.9,21.3,61.5,7.0,0,0,0,0,,,,0.0,0.0,32,11.3,362,5,0,
194,Rashaad Penny,26,SEA,RB,5,5,5,4,16,4.0,0,2,60.0,6,0.8,3.2,80.0,3.2,57,346,2,15,47.4,41,6.1,69.2,11.4,61,5.9,362,2,1,
195,Kyle Pitts,22,ATL,TE,10,10,59,28,356,12.7,2,20,42.4,33,2.8,35.6,47.5,6.0,0,0,0,0,,,,0.0,0.0,28,12.7,356,2,0,
196,Quez Watkins,24,PHI,WR,17,8,51,33,354,10.7,3,13,37.3,53,1.9,20.8,64.7,6.9,3,1,0,0,0.0,4,0.3,0.1,0.2,36,9.9,355,3,1,
197,Will Dissly,26,SEA,TE,15,15,38,34,349,10.3,3,20,73.7,38,2.3,23.3,89.5,9.2,0,0,0,0,,,,0.0,0.0,34,10.3,349,3,0,
198,Julio Jones,33,TAM,WR,10,5,43,24,299,12.5,2,13,41.9,48,2.4,29.9,55.8,7.0,5,45,0,4,80.0,15,9.0,4.5,0.5,29,11.9,344,2,0,
199,Allen Robinson,29,LAR,WR,10,10,52,33,339,10.3,3,23,53.8,29,3.3,33.9,63.5,6.5,0,0,0,0,,,,0.0,0.0,33,10.3,339,3,0,
200,Matt Breida,27,NYG,RB,17,1,25,20,118,5.9,0,5,36.0,16,1.2,6.9,80.0,4.7,54,220,1,13,50.0,18,4.1,12.9,3.2,74,4.6,338,1,0,
201,Laviska Shenault Jr.,24,CAR,WR,13,4,32,27,272,10.1,1,10,50.0,67,2.1,20.9,84.4,8.5,9,65,1,1,33.3,41,7.2,5.0,0.7,36,9.4,337,2,0,
202,Tutu Atwell,23,LAR,WR,13,4,35,18,298,16.6,1,11,40.0,62,1.4,22.9,51.4,8.5,9,34,1,2,66.7,11,3.8,2.6,0.7,27,12.3,332,2,0,
203,Hunter Renfrow,27,LVR,WR,10,1,50,36,330,9.2,2,18,52.0,27,3.6,33.0,72.0,6.6,0,0,0,0,,,,0.0,0.0,36,9.2,330,2,3,
204,Mecole Hardman,24,KAN,WR,8,5,34,25,297,11.9,4,14,61.8,36,3.1,37.1,73.5,8.7,4,31,2,3,75.0,25,7.8,3.9,0.5,29,11.3,328,6,1,
205,Sammy Watkins,29,2TM,WR,12,5,27,16,325,20.3,0,11,59.3,55,1.3,27.1,59.3,12.0,0,0,0,0,,,,0.0,0.0,16,20.3,325,0,1,
205,Sammy Watkins,29,GNB,WR,9,3,22,13,206,15.8,0,9,59.1,55,1.4,22.9,59.1,9.4,0,0,0,0,,,,0.0,0.0,13,15.8,206,0,0,
205,Sammy Watkins,29,BAL,WR,3,2,5,3,119,39.7,0,2,60.0,47,1.0,39.7,60.0,23.8,0,0,0,0,,,,0.0,0.0,3,39.7,119,0,1,
206,Kendall Hinton,25,DEN,WR,12,5,33,24,311,13.0,0,14,54.5,35,2.0,25.9,72.7,9.4,2,13,0,1,50.0,13,6.5,1.1,0.2,26,12.5,324,0,0,
207,Logan Thomas,31,WAS,TE,14,13,61,39,323,8.3,1,15,45.9,27,2.8,23.1,63.9,5.3,0,0,0,0,,,,0.0,0.0,39,8.3,323,1,0,
208,Dontrell Hilliard,27,TEN,RB,12,1,26,21,177,8.4,4,8,38.5,31,1.8,14.8,80.8,6.8,22,145,0,4,45.5,30,6.6,12.1,1.8,43,7.5,322,4,0,
209,Colby Parkinson,23,SEA,TE,17,2,34,25,322,12.9,2,14,61.8,39,1.5,18.9,73.5,9.5,0,0,0,0,,,,0.0,0.0,25,12.9,322,2,0,
210,Ray-Ray McCloud,26,SFO,WR,17,2,25,14,243,17.4,1,11,52.0,42,0.8,14.3,56.0,9.7,4,78,1,1,25.0,71,19.5,4.6,0.2,18,17.8,321,2,2,
211,Jamycal Hasty,26,JAX,RB,17,0,26,20,126,6.3,1,7,30.8,28,1.2,7.4,76.9,4.8,46,194,2,7,37.0,61,4.2,11.4,2.7,66,4.8,320,3,0,
212,Justice Hill,25,BAL,RB,15,0,12,12,58,4.8,0,2,41.7,15,0.8,3.9,100.0,4.8,49,262,0,15,59.2,34,5.3,17.5,3.3,61,5.2,320,0,2,
213,Justin Watson,26,KAN,WR,17,5,34,15,315,21.0,2,12,44.1,67,0.9,18.5,44.1,9.3,0,0,0,0,,,,0.0,0.0,15,21.0,315,2,0,
214,DeeJay Dallas,24,SEA,RB,15,0,19,17,126,7.4,0,5,57.9,41,1.1,8.4,89.5,6.6,35,186,0,9,54.3,27,5.3,12.4,2.3,52,6.0,312,0,1,
215,Jelani Woods,24,IND,TE,15,2,40,25,312,12.5,3,16,45.0,36,1.7,20.8,62.5,7.8,0,0,0,0,,,,0.0,0.0,25,12.5,312,3,1,
216,Kylen Granson,24,IND,TE,13,4,40,31,302,9.7,0,17,52.5,32,2.4,23.2,77.5,7.6,1,0,0,0,0.0,,0.0,0.0,0.1,32,9.4,302,0,1,
217,Mark Ingram,33,NOR,RB,10,3,18,16,68,4.3,0,2,33.3,11,1.6,6.8,88.9,3.8,62,233,1,12,46.8,14,3.8,23.3,6.2,78,3.9,301,1,2,
218,Noah Gray,23,KAN,TE,17,8,34,28,299,10.7,1,14,64.7,27,1.6,17.6,82.4,8.8,1,1,1,1,100.0,1,1.0,0.1,0.1,29,10.3,300,2,0,
219,Shi Smith,24,CAR,WR,17,6,41,22,296,13.5,2,14,41.5,38,1.3,17.4,53.7,7.2,0,0,0,0,,,,0.0,0.0,22,13.5,296,2,4,
220,Trevor Lawrence,23,JAX,QB,17,17,0,0,0,,0,0,,,0.0,0.0,,,62,291,5,27,59.7,24,4.7,17.1,3.6,62,4.7,291,5,12,"PB,AP MVP-7,AP CPoY-12"
221,Elijah Mitchell,24,SFO,RB,5,1,4,3,7,2.3,0,0,50.0,5,0.6,1.4,75.0,1.8,45,279,2,15,71.1,37,6.2,55.8,9.0,48,6.0,286,2,0,
222,Rashod Bateman,23,BAL,WR,6,5,28,15,285,19.0,2,7,42.9,75,2.5,47.5,53.6,10.2,0,0,0,0,,,,0.0,0.0,15,19.0,285,2,1,
223,Rex Burkhead,32,HOU,RB,16,0,51,37,204,5.5,1,8,29.4,17,2.3,12.8,72.5,4.0,26,80,0,4,53.8,9,3.1,5.0,1.6,63,4.5,284,1,0,
224,Dante Pettis,27,CHI,WR,17,7,41,19,245,12.9,3,9,31.7,51,1.1,14.4,46.3,6.0,2,37,0,2,100.0,29,18.5,2.2,0.1,21,13.4,282,3,1,
225,Robbie Chosen,29,2TM,WR,16,7,44,20,282,14.1,1,10,34.1,75,1.3,17.6,45.5,6.4,0,0,0,0,,,,0.0,0.0,20,14.1,282,1,1,
225,Robbie Chosen,29,CAR,WR,6,5,27,13,206,15.8,1,5,33.3,75,2.2,34.3,48.1,7.6,0,0,0,0,,,,0.0,0.0,13,15.8,206,1,1,
225,Robbie Chosen,29,ARI,WR,10,2,17,7,76,10.9,0,5,35.3,21,0.7,7.6,41.2,4.5,0,0,0,0,,,,0.0,0.0,7,10.9,76,0,0,
226,Javonte Williams,22,DEN,RB,4,4,22,16,76,4.8,0,4,31.8,13,4.0,19.0,72.7,3.5,47,204,0,9,48.9,17,4.3,51.0,11.8,63,4.4,280,0,1,
227,Tre'Quan Smith,26,NOR,WR,15,6,27,19,278,14.6,1,14,66.7,48,1.3,18.5,70.4,10.3,0,0,0,0,,,,0.0,0.0,19,14.6,278,1,0,
228,Russell Wilson,34,DEN,QB,15,15,1,1,1,1.0,0,0,0.0,1,0.1,0.1,100.0,1.0,55,277,3,21,50.9,19,5.0,18.5,3.7,56,5.0,278,3,6,
229,Skyy Moore,22,KAN,WR,16,3,33,22,250,11.4,0,13,63.6,30,1.4,15.6,66.7,7.6,3,24,0,1,66.7,12,8.0,1.5,0.2,25,11.0,274,0,3,
230,Nyheim Hines,26,2TM,RB,16,5,37,30,241,8.0,1,11,56.8,22,1.9,15.1,81.1,6.5,24,33,1,2,20.8,9,1.4,2.1,1.5,54,5.1,274,2,2,
230,Nyheim Hines,26,IND,RB,7,4,28,25,188,7.5,0,8,57.1,22,3.6,26.9,89.3,6.7,18,36,1,2,22.2,9,2.0,5.1,2.6,43,5.2,224,1,1,
230,Nyheim Hines,26,BUF,RB,9,1,9,5,53,10.6,1,3,55.6,21,0.6,5.9,55.6,5.9,6,-3,0,0,16.7,3,-0.5,-0.3,0.7,11,4.5,50,1,1,
231,Jamal Agnew,27,JAX,WR,15,0,30,23,187,8.1,3,9,53.3,24,1.5,12.5,76.7,6.2,12,86,0,6,66.7,30,7.2,5.7,0.8,35,7.8,273,3,0,PB
232,Jarvis Landry,30,NOR,WR,9,3,39,25,272,10.9,1,12,48.7,40,2.8,30.2,64.1,7.0,0,0,0,0,,,,0.0,0.0,25,10.9,272,1,1,
233,Justin Jackson,26,DET,RB,16,0,19,12,101,8.4,1,7,52.6,15,0.8,6.3,63.2,5.3,42,170,1,8,45.2,27,4.0,10.6,2.6,54,5.0,271,2,0,
234,Daniel Bellinger,22,NYG,TE,12,11,35,30,268,8.9,2,14,68.6,24,2.5,22.3,85.7,7.7,1,2,1,1,100.0,2,2.0,0.2,0.1,31,8.7,270,3,1,
235,Damiere Byrd,29,ATL,WR,14,4,23,13,268,20.6,2,9,47.8,75,0.9,19.1,56.5,11.7,0,0,0,0,,,,0.0,0.0,13,20.6,268,2,0,
236,J.D. McKissic,29,WAS,RB,8,0,40,27,173,6.4,0,7,42.5,14,3.4,21.6,67.5,4.3,22,95,0,5,40.9,33,4.3,11.9,2.8,49,5.5,268,0,0,
237,Trey McBride,23,ARI,TE,16,13,39,29,265,9.1,1,12,46.2,29,1.8,16.6,74.4,6.8,0,0,0,0,,,,0.0,0.0,29,9.1,265,1,1,
238,Tyquan Thornton,22,NWE,WR,13,9,45,22,247,11.2,2,13,40.0,29,1.7,19.0,48.9,5.5,3,16,1,1,33.3,19,5.3,1.2,0.2,25,10.5,263,3,0,
239,Jordan Mason,23,SFO,RB,16,0,0,0,0,,0,0,,,0.0,0.0,,,43,258,1,10,58.1,55,6.0,16.1,2.7,43,6.0,258,1,0,
240,Joe Burrow,26,CIN,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,75,257,5,28,49.3,23,3.4,16.1,4.7,75,3.4,257,5,6,"PB,AP MVP-4,AP OPoY-9"
241,Phillip Dorsett,29,HOU,WR,15,4,40,20,257,12.9,1,11,42.5,34,1.3,17.1,50.0,6.4,0,0,0,0,,,,0.0,0.0,20,12.9,257,1,0,
242,Kadarius Toney,23,2TM,WR,9,4,20,16,171,10.7,2,8,55.0,38,1.8,19.0,80.0,8.6,7,82,1,5,85.7,32,11.7,9.1,0.8,23,11.0,253,3,1,
242,Kadarius Toney,23,NYG,WR,2,1,3,2,0,0.0,0,0,0.0,,1.0,0.0,66.7,0.0,2,23,0,1,100.0,19,11.5,11.5,1.0,4,5.8,23,0,0,
242,Kadarius Toney,23,KAN,WR,7,3,17,14,171,12.2,2,8,64.7,38,2.0,24.4,82.4,10.1,5,59,1,4,80.0,32,11.8,8.4,0.7,19,12.1,230,3,1,
243,Jonnu Smith,27,NWE,TE,14,8,38,27,245,9.1,0,9,47.4,53,1.9,17.5,71.1,6.4,1,5,0,1,100.0,5,5.0,0.4,0.1,28,8.9,250,0,1,
244,Ty Johnson,25,NYJ,RB,17,1,24,12,88,7.3,0,3,25.0,16,0.7,5.2,50.0,3.7,30,160,1,5,36.7,32,5.3,9.4,1.8,42,5.9,248,1,0,
245,Harrison Bryant,24,CLE,TE,17,9,42,31,239,7.7,1,12,52.4,30,1.8,14.1,73.8,5.7,1,8,0,1,100.0,8,8.0,0.5,0.1,32,7.7,247,1,0,
246,Jacoby Brissett,30,CLE,QB,16,11,0,0,0,,0,0,,,0.0,0.0,,,49,243,2,28,65.3,22,5.0,15.2,3.1,49,5.0,243,2,6,
247,Trenton Irwin,27,CIN,WR,9,2,23,15,231,15.4,4,12,65.2,45,1.7,25.7,65.2,10.0,1,11,0,1,100.0,11,11.0,1.2,0.1,16,15.1,242,4,0,
248,Kenny Pickett,24,PIT,QB,13,12,0,0,0,,0,0,,,0.0,0.0,,,55,237,3,23,60.0,23,4.3,18.2,4.2,55,4.3,237,3,4,AP ORoY-6
249,Braxton Berrios,27,NYJ,WR,17,2,32,18,145,8.1,0,8,34.4,25,1.1,8.5,56.3,4.5,9,91,2,5,55.6,25,10.1,5.4,0.5,27,8.7,236,2,1,
