,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
136,Daunte Culpepper,24,MIN,QB,11,11,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,71,416,5,32,59.2,34,5.9,37.8,6.5,72,5.8,416,5,16,
137,David Terrell,22,CHI,WR,16,6,63,34,415,12.2,4,20,39.7,62,2.1,25.9,54.0,6.6,0,0,0,0,,,,0.0,0.0,34,12.2,415,4,0,
138,Steve McNair,28,TEN,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,75,414,5,31,61.3,24,5.5,27.6,5.0,75,5.5,414,5,5,
139,Bobby Shaw,26,PIT,WR,16,0,44,24,409,17.0,2,19,50.0,90,1.5,25.6,54.5,9.3,0,0,0,0,,,,0.0,0.0,24,17.0,409,2,1,
140,David Sloan,29,DET,TE,15,15,69,37,409,11.1,7,24,49.3,27,2.5,27.3,53.6,5.9,0,0,0,0,,,,0.0,0.0,37,11.1,409,7,0,
141,Jacquez Green,25,TAM,WR,12,10,59,36,402,11.2,1,25,54.2,35,3.0,33.5,61.0,6.8,0,0,0,0,,,,0.0,0.0,36,11.2,402,1,0,
142,Shawn Bryson,25,BUF,RB,15,3,11,9,59,6.6,0,3,54.5,23,0.6,3.9,81.8,5.4,80,341,2,9,32.5,68,4.3,22.7,5.3,89,4.5,400,2,0,
143,Bobby Engram,28,SEA,WR,16,4,51,29,400,13.8,0,24,51.0,31,1.8,25.0,56.9,7.8,0,0,0,0,,,,0.0,0.0,29,13.8,400,0,0,
144,Ki-Jana Carter,28,WAS,RB,14,0,21,13,83,6.4,0,3,38.1,15,0.9,5.9,61.9,4.0,63,308,3,18,47.6,30,4.9,22.0,4.5,76,5.1,391,3,1,
145,Freddie Jones,27,SDG,TE,14,9,60,35,388,11.1,4,23,45.0,34,2.5,27.7,58.3,6.5,0,0,0,0,,,,0.0,0.0,35,11.1,388,4,0,
146,Kyle Brady,29,JAX,TE,16,16,63,36,386,10.7,2,20,47.6,20,2.3,24.1,57.1,6.1,0,0,0,0,,,,0.0,0.0,36,10.7,386,2,0,
147,Brandon Bennett,28,CIN,RB,16,1,26,20,150,7.5,0,8,50.0,15,1.3,9.4,76.9,5.8,50,232,0,16,44.0,36,4.6,14.5,3.1,70,5.5,382,0,1,
148,Skip Hicks,27,TEN,RB,9,0,6,5,22,4.4,0,1,33.3,9,0.6,2.4,83.3,3.7,56,341,1,11,41.1,51,6.1,37.9,6.2,61,6.0,363,1,0,
149,Eric Johnson,22,SFO,TE,16,14,65,40,362,9.1,3,22,49.2,24,2.5,22.6,61.5,5.6,0,0,0,0,,,,0.0,0.0,40,9.1,362,3,1,
150,Aaron Brooks,25,NOR,QB,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,80,358,1,25,40.0,26,4.5,22.4,5.0,80,4.5,358,1,13,
151,Kevin Faulk,25,NWE,RB,15,1,36,30,189,6.3,2,9,50.0,28,2.0,12.6,83.3,5.3,41,169,1,10,39.0,24,4.1,11.3,2.7,71,5.0,358,3,2,
152,Richie Anderson,30,NYJ,FB,16,15,58,40,252,6.3,2,13,39.7,22,2.5,15.8,69.0,4.3,26,102,0,4,53.8,12,3.9,6.4,1.6,66,5.4,354,2,1,
153,Tim Biakabutuka,27,CAR,RB,5,4,17,12,121,10.1,0,3,29.4,47,2.4,24.2,70.6,7.1,53,230,1,9,41.5,27,4.3,46.0,10.6,65,5.4,351,1,3,
154,Michael Wiley,23,DAL,RB,16,0,27,16,99,6.2,1,5,14.8,17,1.0,6.2,59.3,3.7,34,247,0,12,50.0,58,7.3,15.4,2.1,50,6.9,346,1,1,
155,Brandon Stokley,25,BAL,WR,16,5,46,24,344,14.3,2,16,43.5,46,1.5,21.5,52.2,7.5,1,1,0,0,0.0,1,1.0,0.1,0.1,25,13.8,345,2,1,
156,Tai Streets,24,SFO,WR,16,3,53,28,345,12.3,1,20,41.5,52,1.8,21.6,52.8,6.5,0,0,0,0,,,,0.0,0.0,28,12.3,345,1,0,
157,Reggie Wayne,23,IND,WR,13,9,49,27,345,12.8,0,19,44.9,43,2.1,26.5,55.1,7.0,0,0,0,0,,,,0.0,0.0,27,12.8,345,0,0,
158,Ken Dilger,30,IND,TE,16,16,55,32,343,10.7,1,16,43.6,44,2.0,21.4,58.2,6.2,0,0,0,0,,,,0.0,0.0,32,10.7,343,1,2,PB
159,Tyrone Wheatley,29,OAK,RB,11,2,16,12,61,5.1,1,4,37.5,11,1.1,5.5,75.0,3.8,88,276,5,21,48.9,22,3.1,25.1,8.0,100,3.4,337,6,3,
160,LaMont Jordan,23,NYJ,RB,16,0,10,7,44,6.3,1,2,20.0,25,0.4,2.8,70.0,4.4,39,292,1,14,53.8,46,7.5,18.3,2.4,46,7.3,336,2,0,
161,Terrence Wilkins,26,IND,WR,11,4,57,34,332,9.8,0,19,42.1,28,3.1,30.2,59.6,5.8,0,0,0,0,,,,0.0,0.0,34,9.8,332,0,1,
162,Doug Chapman,24,MIN,RB,16,3,18,16,135,8.4,1,3,44.4,38,1.0,8.4,88.9,7.5,63,195,0,10,34.9,19,3.1,12.2,3.9,79,4.2,330,1,1,
163,Alge Crumpler,24,ATL,TE,16,12,41,25,330,13.2,3,10,41.5,57,1.6,20.6,61.0,8.0,0,0,0,0,,,,0.0,0.0,25,13.2,330,3,1,
164,Drew Bennett,23,TEN,WR,14,1,46,24,329,13.7,1,19,50.0,50,1.7,23.5,52.2,7.2,0,0,0,0,,,,0.0,0.0,24,13.7,329,1,0,
165,Chad Johnson,23,CIN,WR,12,3,60,28,329,11.8,1,22,45.0,28,2.3,27.4,46.7,5.5,0,0,0,0,,,,0.0,0.0,28,11.8,329,1,0,
166,Dorsey Levens,31,GNB,RB,15,1,35,24,159,6.6,1,7,31.4,19,1.6,10.6,68.6,4.5,44,165,0,6,29.5,40,3.8,11.0,2.9,68,4.8,324,1,0,
167,Bubba Franks,23,GNB,TE,16,14,48,36,322,8.9,9,22,60.4,31,2.3,20.1,75.0,6.7,0,0,0,0,,,,0.0,0.0,36,8.9,322,9,0,PB
168,Jerome Pathon,26,IND,WR,4,3,32,24,330,13.8,2,11,59.4,60,6.0,82.5,75.0,10.3,1,-8,0,0,0.0,-8,-8.0,-2.0,0.3,25,12.9,322,2,0,
169,Anthony Becht,24,NYJ,TE,16,15,53,36,321,8.9,5,19,52.8,24,2.3,20.1,67.9,6.1,0,0,0,0,,,,0.0,0.0,36,8.9,321,5,0,
170,Jay Fiedler,30,MIA,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,73,321,4,27,50.7,26,4.4,20.1,4.6,73,4.4,321,4,6,
171,Karl Williams,30,TAM,WR,15,3,41,24,314,13.1,1,15,48.8,42,1.6,20.9,58.5,7.7,0,0,0,0,,,,0.0,0.0,24,13.1,314,1,3,
172,Troy Edwards,24,PIT,WR,16,0,35,19,283,14.9,0,12,37.1,57,1.2,17.7,54.3,8.1,5,28,1,1,40.0,12,5.6,1.8,0.3,24,13.0,311,1,1,
173,Jake Reed,34,MIN,WR,16,0,53,27,309,11.4,1,15,41.5,27,1.7,19.3,50.9,5.8,0,0,0,0,,,,0.0,0.0,27,11.4,309,1,0,
174,Marc Edwards,27,NWE,FB,16,13,39,25,166,6.6,2,11,35.9,17,1.6,10.4,64.1,4.3,51,141,1,16,49.0,14,2.8,8.8,3.2,76,4.0,307,3,3,
175,Jamal Anderson,29,ATL,RB,3,3,4,3,111,37.0,1,1,50.0,94,1.0,37.0,75.0,27.8,55,190,1,8,40.0,14,3.5,63.3,18.3,58,5.2,301,2,1,
176,Dwayne Carswell,29,DEN,TE,16,16,56,34,299,8.8,4,18,46.4,25,2.1,18.7,60.7,5.3,0,0,0,0,,,,0.0,0.0,34,8.8,299,4,0,PB
177,Roland Williams,26,OAK,TE,16,15,53,33,298,9.0,3,12,43.4,49,2.1,18.6,62.3,5.6,0,0,0,0,,,,0.0,0.0,33,9.0,298,3,0,
178,Germane Crowell,25,DET,WR,5,4,39,22,289,13.1,2,14,51.3,46,4.4,57.8,56.4,7.4,1,6,0,0,100.0,6,6.0,1.2,0.2,23,12.8,295,2,1,
179,Obafemi Ayanbadejo,26,BAL,FB,16,5,33,24,121,5.0,1,7,42.4,18,1.5,7.6,72.7,3.7,46,173,1,11,41.3,17,3.8,10.8,2.9,70,4.2,294,2,1,
180,Kevin Lockett,27,WAS,WR,16,0,41,22,293,13.3,0,16,48.8,34,1.4,18.3,53.7,7.1,0,0,0,0,,,,0.0,0.0,22,13.3,293,0,1,
181,Terrell Fletcher,28,SDG,RB,13,0,29,23,184,8.0,0,10,44.8,27,1.8,14.2,79.3,6.3,29,107,0,7,44.8,16,3.7,8.2,2.2,52,5.6,291,0,1,
182,Larry Foster,25,DET,WR,13,5,47,22,283,12.9,0,16,40.4,36,1.7,21.8,46.8,6.0,2,6,0,0,0.0,3,3.0,0.5,0.2,24,12.0,289,0,1,
183,Michael Vick,21,ATL,QB,8,2,0,0,0,,0,0,,,0.0,0.0,,,31,289,1,15,64.5,35,9.3,36.1,3.9,31,9.3,289,1,6,
184,Dave Moore,32,TAM,TE,16,16,52,35,285,8.1,4,18,55.8,29,2.2,17.8,67.3,5.5,0,0,0,0,,,,0.0,0.0,35,8.1,285,4,0,
185,JaJuan Dawson,24,CLE,WR,14,0,34,22,281,12.8,1,11,44.1,44,1.6,20.1,64.7,8.3,0,0,0,0,,,,0.0,0.0,22,12.8,281,1,0,
186,Freddie Mitchell,23,PHI,WR,15,1,43,21,283,13.5,1,16,44.2,29,1.4,18.9,48.8,6.6,2,-4,0,0,0.0,12,-2.0,-0.3,0.1,23,12.1,279,1,0,
187,Robert Wilson,27,NOR,WR,15,1,38,21,277,13.2,0,14,50.0,44,1.4,18.5,55.3,7.3,0,0,0,0,,,,0.0,0.0,21,13.2,277,0,0,
188,Brian Kozlowski,31,ATL,TE,16,0,22,15,270,18.0,1,11,63.6,46,0.9,16.9,68.2,12.3,0,0,0,0,,,,0.0,0.0,15,18.0,270,1,0,
189,Marcus Robinson,26,CHI,WR,5,4,42,23,269,11.7,2,11,47.6,34,4.6,53.8,54.8,6.4,0,0,0,0,,,,0.0,0.0,23,11.7,269,2,0,
190,Greg Comella,26,NYG,FB,16,13,55,39,253,6.5,1,11,45.5,26,2.4,15.8,70.9,4.6,4,15,0,0,0.0,9,3.8,0.9,0.3,43,6.2,268,1,2,
191,Erron Kinney,24,TEN,TE,13,12,42,25,263,10.5,1,15,52.4,24,1.9,20.2,59.5,6.3,0,0,0,0,,,,0.0,0.0,25,10.5,263,1,0,
192,Olandis Gary,26,DEN,RB,9,1,5,4,29,7.3,0,1,60.0,11,0.4,3.2,80.0,5.8,57,228,1,13,43.9,29,4.0,25.3,6.3,61,4.2,257,1,0,
193,Deuce McAllister,23,NOR,RB,16,4,20,15,166,11.1,1,8,55.0,22,0.9,10.4,75.0,8.3,16,91,1,4,31.3,54,5.7,5.7,1.0,31,8.3,257,2,1,
194,Brad Hoover,25,CAR,FB,16,7,47,26,185,7.1,0,6,44.7,19,1.6,11.6,55.3,3.9,17,71,0,5,58.8,10,4.2,4.4,1.1,43,6.0,256,0,1,
195,Jim Kleinsasser,24,MIN,FB,11,11,28,24,184,7.7,0,8,57.1,18,2.2,16.7,85.7,6.6,23,72,1,6,52.2,11,3.1,6.5,2.1,47,5.4,256,1,2,
196,Jeff Garcia,31,SFO,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,72,254,5,21,41.7,25,3.5,15.9,4.5,72,3.5,254,5,9,PB
197,Mikhael Ricks,27,KAN,TE,16,0,30,18,252,14.0,1,12,53.3,40,1.1,15.8,60.0,8.4,0,0,0,0,,,,0.0,0.0,18,14.0,252,1,0,
198,Ron Dugans,24,CIN,WR,16,3,45,28,251,9.0,2,15,46.7,31,1.8,15.7,62.2,5.6,0,0,0,0,,,,0.0,0.0,28,9.0,251,2,0,
199,J.R. Redmond,24,NWE,RB,12,0,21,13,132,10.2,0,6,47.6,17,1.1,11.0,61.9,6.3,35,119,0,5,28.6,16,3.4,9.9,2.9,48,5.2,251,0,0,
200,Chris Thomas,30,KAN,WR,10,5,38,19,247,13.0,1,14,47.4,28,1.9,24.7,50.0,6.5,0,0,0,0,,,,0.0,0.0,19,13.0,247,1,0,
201,Bert Emanuel,31,2TM,WR,8,5,45,21,246,11.7,0,14,37.8,29,2.6,30.8,46.7,5.5,0,0,0,0,,,,0.0,0.0,21,11.7,246,0,0,
201,Bert Emanuel,31,NWE,WR,2,1,11,4,25,6.3,0,2,27.3,16,2.0,12.5,36.4,2.3,0,0,0,0,,,,0.0,0.0,4,6.3,25,0,0,
201,Bert Emanuel,31,DET,WR,6,4,34,17,221,13.0,0,12,41.2,29,2.8,36.8,50.0,6.5,0,0,0,0,,,,0.0,0.0,17,13.0,221,0,0,
202,Rob Johnson,28,BUF,QB,8,8,0,0,0,,0,0,,,0.0,0.0,,,36,241,1,13,55.6,23,6.7,30.1,4.5,36,6.7,241,1,6,
203,Dennis Northcutt,24,CLE,WR,11,7,35,18,211,11.7,0,7,37.1,26,1.6,19.2,51.4,6.0,3,26,0,1,100.0,12,8.7,2.4,0.3,21,11.3,237,0,3,
204,Nick Goings,23,CAR,RB,13,2,9,8,39,4.9,0,1,22.2,11,0.6,3.0,88.9,4.3,66,197,0,10,36.4,16,3.0,15.2,5.1,74,3.2,236,0,1,
205,Sean Dawkins,30,JAX,WR,16,3,49,20,234,11.7,0,11,30.6,28,1.3,14.6,40.8,4.8,0,0,0,0,,,,0.0,0.0,20,11.7,234,0,1,
206,Jerry Porter,23,OAK,WR,15,1,37,19,220,11.6,0,14,45.9,21,1.3,14.7,51.4,5.9,2,13,0,0,100.0,7,6.5,0.9,0.1,21,11.1,233,0,0,
207,Rich Gannon,36,OAK,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,63,231,2,19,39.7,17,3.7,14.4,3.9,63,3.7,231,2,13,PB
208,Dedric Ward,27,MIA,WR,13,1,40,21,209,10.0,0,14,42.5,20,1.6,16.1,52.5,5.2,2,21,0,1,100.0,16,10.5,1.6,0.2,23,10.0,230,0,1,
209,Terry Jackson,25,SFO,FB,16,1,14,12,91,7.6,2,5,71.4,14,0.8,5.7,85.7,6.5,22,138,1,9,63.6,15,6.3,8.6,1.4,34,6.7,229,3,1,
210,Danny Farmer,24,CIN,WR,12,1,23,15,228,15.2,1,12,65.2,27,1.3,19.0,65.2,9.9,0,0,0,0,,,,0.0,0.0,15,15.2,228,1,1,
211,T.J. Houshmandzadeh,24,CIN,WR,12,1,42,21,228,10.9,0,14,45.2,23,1.8,19.0,50.0,5.4,0,0,0,0,,,,0.0,0.0,21,10.9,228,0,3,
212,Ron Dixon,25,NYG,WR,15,0,19,8,227,28.4,1,6,36.8,62,0.5,15.1,42.1,11.9,1,0,0,0,0.0,,0.0,0.0,0.1,9,25.2,227,1,2,
213,Mark Brunell,31,JAX,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,39,224,1,13,46.2,38,5.7,14.9,2.6,39,5.7,224,1,8,
214,Trevor Gaylor,24,SDG,WR,7,3,34,14,217,15.5,0,12,41.2,31,2.0,31.0,41.2,6.4,0,0,0,0,,,,0.0,0.0,14,15.5,217,0,0,
215,Jed Weaver,25,MIA,TE,16,7,25,18,215,11.9,2,10,72.0,27,1.1,13.4,72.0,8.6,0,0,0,0,,,,0.0,0.0,18,11.9,215,2,1,
216,James Williams,23,SEA,WR,6,2,17,12,212,17.7,1,6,58.8,49,2.0,35.3,70.6,12.5,0,0,0,0,,,,0.0,0.0,12,17.7,212,1,1,
217,Scotty Anderson,22,DET,WR,9,4,34,12,211,17.6,1,7,29.4,69,1.3,23.4,35.3,6.2,0,0,0,0,,,,0.0,0.0,12,17.6,211,1,0,
218,Harold Morrow,28,MIN,FB,16,2,18,13,142,10.9,0,7,50.0,28,0.8,8.9,72.2,7.9,12,67,0,4,66.7,15,5.6,4.2,0.8,25,8.4,209,0,1,
219,Todd Heap,21,BAL,TE,12,6,23,16,206,12.9,1,11,60.9,24,1.3,17.2,69.6,9.0,0,0,0,0,,,,0.0,0.0,16,12.9,206,1,1,
220,Donald Driver,26,GNB,WR,13,2,19,13,167,12.8,1,9,52.6,37,1.0,12.8,68.4,8.8,3,38,1,1,66.7,31,12.7,2.9,0.2,16,12.8,205,2,0,
221,Larry Parker,25,KAN,WR,12,4,39,15,199,13.3,2,10,33.3,44,1.3,16.6,38.5,5.1,3,6,0,0,33.3,7,2.0,0.5,0.3,18,11.4,205,2,0,
222,Terry Glenn,27,NWE,WR,4,1,24,14,204,14.6,1,11,54.2,23,3.5,51.0,58.3,8.5,0,0,0,0,,,,0.0,0.0,14,14.6,204,1,0,
223,William Henderson,30,GNB,FB,16,8,28,21,193,9.2,0,8,53.6,26,1.3,12.1,75.0,6.9,6,11,0,2,50.0,4,1.8,0.7,0.4,27,7.6,204,0,0,
224,Reggie Germany,23,BUF,WR,16,1,21,12,203,16.9,0,8,47.6,39,0.8,12.7,57.1,9.7,0,0,0,0,,,,0.0,0.0,12,16.9,203,0,0,
225,Kevin Swayne,26,NYJ,WR,15,2,36,13,203,15.6,0,12,33.3,27,0.9,13.5,36.1,5.6,0,0,0,0,,,,0.0,0.0,13,15.6,203,0,0,
226,Boo Williams,22,NOR,TE,11,4,42,20,202,10.1,3,12,38.1,26,1.8,18.4,47.6,4.8,0,0,0,0,,,,0.0,0.0,20,10.1,202,3,0,
227,Albert Connell,27,NOR,WR,11,1,28,12,191,15.9,2,7,32.1,46,1.1,17.4,42.9,6.8,1,6,0,0,100.0,6,6.0,0.5,0.1,13,15.2,197,2,0,
228,Steve Smith Sr.,22,CAR,WR,15,1,20,10,154,15.4,0,8,45.0,33,0.7,10.3,50.0,7.7,4,43,0,3,50.0,39,10.8,2.9,0.3,14,14.1,197,0,8,"PB,AP-1"
229,Zeron Flemister,25,WAS,TE,16,1,29,18,196,10.9,2,13,51.7,33,1.1,12.3,62.1,6.8,0,0,0,0,,,,0.0,0.0,18,10.9,196,2,0,
230,Tywan Mitchell,26,ARI,WR,16,4,39,25,196,7.8,2,11,30.8,24,1.6,12.3,64.1,5.0,0,0,0,0,,,,0.0,0.0,25,7.8,196,2,0,
231,Mack Strong,30,SEA,FB,16,13,29,17,141,8.3,0,3,37.9,35,1.1,8.8,58.6,4.9,17,55,0,10,76.5,12,3.2,3.4,1.1,34,5.8,196,0,0,
232,Doug Flutie,39,SDG,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,53,192,1,13,35.8,16,3.6,12.0,3.3,53,3.6,192,1,7,
233,Christian Fauria,30,SEA,TE,16,11,40,21,188,9.0,1,11,47.5,30,1.3,11.8,52.5,4.7,0,0,0,0,,,,0.0,0.0,21,9.0,188,1,2,
234,Reidel Anthony,25,TAM,WR,13,4,34,13,162,12.5,0,8,35.3,35,1.0,12.5,38.2,4.8,3,22,0,1,66.7,16,7.3,1.7,0.2,16,11.5,184,0,1,
235,Ben Gay,21,CLE,RB,16,0,7,4,11,2.8,0,0,28.6,7,0.3,0.7,57.1,1.6,51,172,1,12,33.3,40,3.4,10.8,3.2,55,3.3,183,1,4,
236,Aaron Stecker,26,TAM,RB,13,0,13,10,101,10.1,1,6,53.8,35,0.8,7.8,76.9,7.8,24,72,1,3,41.7,17,3.0,5.5,1.8,34,5.1,173,2,0,
237,Fred Beasley,27,SFO,FB,15,12,28,16,99,6.2,0,6,39.3,15,1.1,6.6,57.1,3.5,23,73,1,8,52.2,16,3.2,4.9,1.5,39,4.4,172,1,1,
238,Brian Griese,26,DEN,QB,15,15,1,1,-6,-6.0,0,0,0.0,-6,0.1,-0.4,100.0,-6.0,50,173,1,15,44.0,24,3.5,11.5,3.3,51,3.3,167,1,7,
239,Trevor Insley,24,IND,WR,11,0,21,14,165,11.8,1,10,52.4,26,1.3,15.0,66.7,7.9,0,0,0,0,,,,0.0,0.0,14,11.8,165,1,0,
240,Jake Plummer,27,ARI,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,35,163,0,8,34.3,21,4.7,10.2,2.2,35,4.7,163,0,8,
241,D'Wayne Bates,26,CHI,WR,11,1,14,9,160,17.8,1,6,50.0,40,0.8,14.5,64.3,11.4,0,0,0,0,,,,0.0,0.0,9,17.8,160,1,0,
242,Trent Green,31,KAN,QB,16,16,1,1,1,1.0,0,0,0.0,1,0.1,0.1,100.0,1.0,35,158,0,8,40.0,16,4.5,9.9,2.2,36,4.4,159,0,11,
243,Desmond Howard,31,DET,WR,14,1,14,10,133,13.3,1,5,64.3,36,0.7,9.5,71.4,9.5,5,25,0,1,60.0,7,5.0,1.8,0.4,15,10.5,158,1,1,
244,Peyton Manning,25,IND,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,35,157,4,10,45.7,33,4.5,9.8,2.2,35,4.5,157,4,7,
245,Zack Crockett,29,OAK,FB,16,0,3,2,10,5.0,0,0,33.3,8,0.1,0.6,66.7,3.3,57,145,6,25,56.1,10,2.5,9.1,3.6,59,2.6,155,6,1,
246,Jon Ritchie,27,OAK,FB,15,10,27,19,154,8.1,2,5,37.0,17,1.3,10.3,70.4,5.7,0,0,0,0,,,,0.0,0.0,19,8.1,154,2,0,
247,O.J. Santiago,27,CLE,TE,14,12,27,17,153,9.0,2,7,40.7,27,1.2,10.9,63.0,5.7,0,0,0,0,,,,0.0,0.0,17,9.0,153,2,0,
248,Tony Banks,28,WAS,QB,15,14,0,0,0,,0,0,,,0.0,0.0,,,47,152,2,8,31.9,17,3.2,10.1,3.1,47,3.2,152,2,10,
249,Rodney Thomas,28,ATL,RB,12,0,3,2,26,13.0,0,1,66.7,15,0.2,2.2,66.7,8.7,37,126,0,5,40.5,21,3.4,10.5,3.1,39,3.9,152,0,0,
250,Donnell Bennett,29,WAS,FB,16,14,25,15,112,7.5,0,4,40.0,30,0.9,7.0,60.0,4.5,10,39,0,2,40.0,8,3.9,2.4,0.6,25,6.0,151,0,1,
251,Cecil Martin,26,PHI,FB,16,15,34,24,124,5.2,2,5,38.2,17,1.5,7.8,70.6,3.6,9,27,0,0,22.2,8,3.0,1.7,0.6,33,4.6,151,2,0,
252,Quincy Carter,24,DAL,QB,8,8,0,0,0,,0,0,,,0.0,0.0,,,45,150,1,13,35.6,17,3.3,18.8,5.6,45,3.3,150,1,5,
253,Andre King,28,CLE,WR,7,0,17,11,149,13.5,0,4,47.1,48,1.6,21.3,64.7,8.8,0,0,0,0,,,,0.0,0.0,11,13.5,149,0,1,
254,Fred Baxter,30,CHI,TE,14,14,44,22,148,6.7,2,10,36.4,19,1.6,10.6,50.0,3.4,0,0,0,0,,,,0.0,0.0,22,6.7,148,2,0,
255,Dan Campbell,25,NYG,TE,16,12,25,13,148,11.4,1,9,48.0,25,0.8,9.3,52.0,5.9,0,0,0,0,,,,0.0,0.0,13,11.4,148,1,0,
256,Tony McGee,30,CIN,TE,11,9,30,14,148,10.6,1,7,40.0,25,1.3,13.5,46.7,4.9,0,0,0,0,,,,0.0,0.0,14,10.6,148,1,0,
257,Mike McMahon,22,DET,QB,8,3,0,0,0,,0,0,,,0.0,0.0,,,27,145,1,10,44.4,22,5.4,18.1,3.4,27,5.4,145,1,5,
258,David Martin,22,GNB,TE,14,1,20,13,144,11.1,1,7,50.0,31,0.9,10.3,65.0,7.2,0,0,0,0,,,,0.0,0.0,13,11.1,144,1,0,
259,Reggie Kelly,24,ATL,TE,14,13,29,16,142,8.9,0,6,51.7,25,1.1,10.1,55.2,4.9,0,0,0,0,,,,0.0,0.0,16,8.9,142,0,0,
260,Jackie Harris,33,DAL,TE,13,12,25,15,141,9.4,2,7,44.0,28,1.2,10.8,60.0,5.6,0,0,0,0,,,,0.0,0.0,15,9.4,141,2,0,
261,Matt Hasselbeck,26,SEA,QB,13,12,0,0,0,,0,0,,,0.0,0.0,,,40,141,0,14,40.0,17,3.5,10.8,3.1,40,3.5,141,0,6,
262,Damon Jones,27,JAX,TE,7,4,13,8,140,17.5,1,7,61.5,40,1.1,20.0,61.5,10.8,0,0,0,0,,,,0.0,0.0,8,17.5,140,1,1,
263,Cam Cleeland,26,NOR,TE,9,7,22,13,138,10.6,4,7,50.0,19,1.4,15.3,59.1,6.3,0,0,0,0,,,,0.0,0.0,13,10.6,138,4,1,
264,Chris Hetherington,29,CAR,FB,16,1,35,23,124,5.4,0,1,22.9,15,1.4,7.8,65.7,3.5,5,12,0,1,20.0,8,2.4,0.8,0.3,28,4.9,136,0,0,
265,Mike Green,25,TEN,RB,16,1,13,12,64,5.3,1,2,30.8,10,0.8,4.0,92.3,4.9,15,71,1,5,46.7,21,4.7,4.4,0.9,27,5.0,135,2,1,
266,Jermaine Wiggins,26,NWE,TE,16,6,21,14,133,9.5,4,10,52.4,31,0.9,8.3,66.7,6.3,0,0,0,0,,,,0.0,0.0,14,9.5,133,4,0,
267,Brian Mitchell,33,PHI,RB,16,0,8,6,122,20.3,0,3,37.5,56,0.4,7.6,75.0,15.3,7,9,0,1,14.3,11,1.3,0.6,0.4,13,10.1,131,0,3,
268,Bryan Johnson,23,WAS,FB,16,1,11,9,129,14.3,0,5,81.8,32,0.6,8.1,81.8,11.7,0,0,0,0,,,,0.0,0.0,9,14.3,129,0,0,
269,Jeremy McDaniel,25,BUF,WR,7,0,14,11,129,11.7,0,8,57.1,22,1.6,18.4,78.6,9.2,0,0,0,0,,,,0.0,0.0,11,11.7,129,0,0,
270,Fred Taylor,25,JAX,RB,2,2,3,2,13,6.5,0,1,33.3,11,1.0,6.5,66.7,4.3,30,116,0,6,43.3,24,3.9,58.0,15.0,32,4.0,129,0,1,
271,Chris Cole,24,DEN,WR,16,2,19,9,128,14.2,0,6,42.1,21,0.6,8.0,47.4,6.7,0,0,0,0,,,,0.0,0.0,9,14.2,128,0,2,
272,Walter Rasby,29,WAS,TE,16,11,27,10,128,12.8,2,7,33.3,27,0.6,8.0,37.0,4.7,0,0,0,0,,,,0.0,0.0,10,12.8,128,2,0,
273,Chris Weinke,29,CAR,QB,15,15,0,0,0,,0,0,,,0.0,0.0,,,37,128,6,11,32.4,23,3.5,8.5,2.5,37,3.5,128,6,11,
274,Patrick Jeffers,28,CAR,WR,9,0,33,14,127,9.1,0,7,33.3,21,1.6,14.1,42.4,3.8,0,0,0,0,,,,0.0,0.0,14,9.1,127,0,0,
275,Marco Battaglia,28,2TM,TE,11,1,25,14,127,9.1,0,8,36.0,17,1.3,11.5,56.0,5.1,0,0,0,0,,,,0.0,0.0,14,9.1,127,0,1,
275,Marco Battaglia,28,CIN,TE,8,1,24,13,118,9.1,0,7,33.3,17,1.6,14.8,54.2,4.9,0,0,0,0,,,,0.0,0.0,13,9.1,118,0,1,
275,Marco Battaglia,28,WAS,TE,3,0,1,1,9,9.0,0,1,100.0,9,0.3,3.0,100.0,9.0,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
276,Randy Jordan,31,OAK,RB,16,0,15,9,63,7.0,0,1,20.0,19,0.6,3.9,60.0,4.2,13,59,0,1,38.5,37,4.5,3.7,0.8,22,5.5,122,0,0,
277,Brad Johnson,33,TAM,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,39,120,3,19,59.0,21,3.1,7.5,2.4,39,3.1,120,3,4,
278,Tim Couch,24,CLE,QB,16,16,1,1,-10,-10.0,0,0,0.0,-10,0.1,-0.6,100.0,-10.0,38,128,0,7,28.9,15,3.4,8.0,2.4,39,3.0,118,0,9,
