,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
136,Hank Baskett,24,PHI,WR,16,5,42,22,464,21.1,2,17,47.6,89,1.4,29.0,52.4,11.0,0,0,0,0,,,,0.0,0.0,22,21.1,464,2,0,
137,Bobby Wade,25,TEN,WR,16,2,58,33,461,14.0,2,22,50.0,25,2.1,28.8,56.9,7.9,0,0,0,0,,,,0.0,0.0,33,14.0,461,2,2,
138,Troy Williamson,23,MIN,WR,14,11,76,37,455,12.3,0,22,40.8,46,2.6,32.5,48.7,6.0,0,0,0,0,,,,0.0,0.0,37,12.3,455,0,0,
139,Keenan McCardell,36,SDG,WR,14,11,51,36,437,12.1,0,24,62.7,28,2.6,31.2,70.6,8.6,1,8,0,0,100.0,8,8.0,0.6,0.1,37,12.0,445,0,2,
140,Michael Jenkins,24,ATL,WR,16,16,83,39,436,11.2,7,22,38.6,34,2.4,27.3,47.0,5.3,1,2,0,0,0.0,2,2.0,0.1,0.1,40,11.0,438,7,0,
141,Ashley Lelie,26,ATL,WR,15,10,68,28,430,15.4,1,22,38.2,51,1.9,28.7,41.2,6.3,0,0,0,0,,,,0.0,0.0,28,15.4,430,1,0,
142,Doug Gabriel,26,2TM,WR,15,5,54,30,428,14.3,3,18,51.9,45,2.0,28.5,55.6,7.9,0,0,0,0,,,,0.0,0.0,30,14.3,428,3,1,
142,Doug Gabriel,26,OAK,WR,3,0,7,5,84,16.8,0,5,71.4,28,1.7,28.0,71.4,12.0,0,0,0,0,,,,0.0,0.0,5,16.8,84,0,0,
142,Doug Gabriel,26,NWE,WR,12,5,47,25,344,13.8,3,13,48.9,45,2.1,28.7,53.2,7.3,0,0,0,0,,,,0.0,0.0,25,13.8,344,3,1,
143,Josh Reed,26,BUF,WR,13,1,48,34,410,12.1,2,21,45.8,52,2.6,31.5,70.8,8.5,4,13,0,2,50.0,15,3.3,1.0,0.3,38,11.1,423,2,0,
144,Peerless Price,30,BUF,WR,16,15,78,49,402,8.2,3,20,44.9,25,3.1,25.1,62.8,5.2,5,18,0,2,60.0,9,3.6,1.1,0.3,54,7.8,420,3,1,
145,Cedric Houston,24,NYJ,RB,8,1,8,7,43,6.1,0,1,37.5,11,0.9,5.4,87.5,5.4,113,374,5,21,44.2,31,3.3,46.8,14.1,120,3.5,417,5,0,
146,Najeh Davenport,27,PIT,RB,13,0,21,15,193,12.9,1,9,47.6,32,1.2,14.8,71.4,9.2,60,221,1,10,31.7,48,3.7,17.0,4.6,75,5.5,414,2,2,
147,Troy Brown,35,NWE,WR,16,9,75,43,384,8.9,4,28,50.7,23,2.7,24.0,57.3,5.1,2,18,0,1,50.0,16,9.0,1.1,0.1,45,8.9,402,4,0,
148,Michael Clayton,24,TAM,WR,12,9,65,33,356,10.8,1,22,41.5,27,2.8,29.7,50.8,5.5,5,41,0,2,80.0,27,8.2,3.4,0.4,38,10.4,397,1,2,
149,Demetrius Williams,23,BAL,WR,16,0,45,22,396,18.0,2,18,40.0,77,1.4,24.8,48.9,8.8,0,0,0,0,,,,0.0,0.0,22,18.0,396,2,0,
150,Terrance Copper,24,NOR,WR,15,4,42,23,385,16.7,3,17,52.4,48,1.5,25.7,54.8,9.2,1,8,0,1,100.0,8,8.0,0.5,0.1,24,16.4,393,3,2,
151,Heath Miller,24,PIT,TE,16,16,55,34,393,11.6,5,21,49.1,87,2.1,24.6,61.8,7.1,0,0,0,0,,,,0.0,0.0,34,11.6,393,5,0,
152,Kevan Barlow,27,NYJ,RB,12,3,10,7,21,3.0,0,1,30.0,8,0.6,1.8,70.0,2.1,131,370,6,21,42.0,12,2.8,30.8,10.9,138,2.8,391,6,1,
153,Brandon Jones,24,TEN,WR,16,10,53,27,384,14.2,4,21,45.3,53,1.7,24.0,50.9,7.2,1,3,0,0,0.0,3,3.0,0.2,0.1,28,13.8,387,4,0,
154,Jermaine Wiggins,31,MIN,TE,16,3,67,46,386,8.4,1,20,53.7,24,2.9,24.1,68.7,5.8,0,0,0,0,,,,0.0,0.0,46,8.4,386,1,1,
155,Bo Scaife,25,TEN,TE,14,12,56,29,370,12.8,2,18,42.9,34,2.1,26.4,51.8,6.6,1,13,1,1,100.0,13,13.0,0.9,0.1,30,12.8,383,3,1,
156,Marcus Robinson,31,MIN,WR,10,3,58,29,381,13.1,4,20,43.1,40,2.9,38.1,50.0,6.6,0,0,0,0,,,,0.0,0.0,29,13.1,381,4,2,
157,Ben Utecht,25,IND,TE,15,15,53,37,377,10.2,0,18,62.3,26,2.5,25.1,69.8,7.1,0,0,0,0,,,,0.0,0.0,37,10.2,377,0,1,
158,Drew Carter,25,CAR,WR,14,2,51,28,357,12.8,3,14,43.1,42,2.0,25.5,54.9,7.0,2,18,0,1,100.0,11,9.0,1.3,0.1,30,12.5,375,3,0,
159,Dallas Clark,27,IND,TE,12,12,57,30,367,12.2,4,22,50.9,40,2.5,30.6,52.6,6.4,0,0,0,0,,,,0.0,0.0,30,12.2,367,4,0,
160,Brandon Lloyd,25,WAS,WR,15,12,57,23,365,15.9,0,16,36.8,52,1.5,24.3,40.4,6.4,0,0,0,0,,,,0.0,0.0,23,15.9,365,0,1,
161,Noah Herron,24,GNB,RB,16,0,35,29,211,7.3,2,12,51.4,16,1.8,13.2,82.9,6.0,37,150,1,7,48.6,19,4.1,9.4,2.3,66,5.5,361,3,2,
162,Amani Toomer,32,NYG,WR,8,8,43,32,360,11.3,3,22,69.8,44,4.0,45.0,74.4,8.4,1,0,0,0,0.0,,0.0,0.0,0.1,33,10.9,360,3,0,
163,Ruvell Martin,24,GNB,WR,13,3,43,21,358,17.0,1,16,44.2,36,1.6,27.5,48.8,8.3,0,0,0,0,,,,0.0,0.0,21,17.0,358,1,0,
164,George Wrighster,25,JAX,TE,16,10,63,39,353,9.1,3,23,44.4,23,2.4,22.1,61.9,5.6,0,0,0,0,,,,0.0,0.0,39,9.1,353,3,0,
165,Owen Daniels,24,HOU,TE,14,12,51,34,352,10.4,5,21,60.8,33,2.4,25.1,66.7,6.9,0,0,0,0,,,,0.0,0.0,34,10.4,352,5,0,
166,Kenny Watson,28,CIN,RB,16,0,32,23,213,9.3,0,12,50.0,46,1.4,13.3,71.9,6.7,25,138,1,5,48.0,18,5.5,8.6,1.6,48,7.3,351,1,0,
167,Greg Lewis,26,PHI,WR,16,3,34,24,348,14.5,2,20,64.7,45,1.5,21.8,70.6,10.2,0,0,0,0,,,,0.0,0.0,24,14.5,348,2,1,
168,Justin McCareins,28,NYJ,WR,16,7,40,23,347,15.1,1,12,45.0,50,1.4,21.7,57.5,8.7,0,0,0,0,,,,0.0,0.0,23,15.1,347,1,1,
169,Ike Hilliard,30,TAM,WR,16,0,55,34,339,10.0,2,19,41.8,44,2.1,21.2,61.8,6.2,0,0,0,0,,,,0.0,0.0,34,10.0,339,2,3,
170,Roscoe Parrish,24,BUF,WR,16,1,40,23,320,13.9,2,11,42.5,51,1.4,20.0,57.5,8.0,2,18,0,1,100.0,11,9.0,1.1,0.1,25,13.5,338,2,2,
171,Brandon Marshall,22,DEN,WR,15,1,37,20,309,15.5,2,13,45.9,71,1.3,20.6,54.1,8.4,2,12,0,1,50.0,6,6.0,0.8,0.1,22,14.6,321,2,1,
172,Dan Campbell,30,DET,TE,16,11,32,21,308,14.7,4,16,56.3,30,1.3,19.3,65.6,9.6,0,0,0,0,,,,0.0,0.0,21,14.7,308,4,0,
173,Mack Strong,35,SEA,FB,16,10,44,29,159,5.5,0,4,31.8,13,1.8,9.9,65.9,3.6,33,149,1,12,39.4,17,4.5,9.3,2.1,62,5.0,308,1,2,PB
174,Billy McMullen,26,MIN,WR,16,0,42,23,307,13.3,2,14,45.2,40,1.4,19.2,54.8,7.3,0,0,0,0,,,,0.0,0.0,23,13.3,307,2,0,
175,LenDale White,22,TEN,RB,13,0,20,14,60,4.3,0,1,15.0,13,1.1,4.6,70.0,3.0,61,244,0,13,36.1,26,4.0,18.8,4.7,75,4.1,304,0,0,
176,Rashied Davis,27,CHI,WR,16,2,56,22,303,13.8,2,16,32.1,31,1.4,18.9,39.3,5.4,0,0,0,0,,,,0.0,0.0,22,13.8,303,2,1,
177,Alvis Whitted,32,OAK,WR,14,13,63,27,299,11.1,0,17,34.9,33,1.9,21.4,42.9,4.7,1,4,0,0,100.0,4,4.0,0.3,0.1,28,10.8,303,0,1,
178,Chris Baker,27,NYJ,TE,16,14,45,31,300,9.7,4,18,57.8,28,1.9,18.8,68.9,6.7,0,0,0,0,,,,0.0,0.0,31,9.7,300,4,0,
179,Samkon Gado,24,2TM,RB,9,1,23,17,85,5.0,0,3,26.1,19,1.9,9.4,73.9,3.7,56,210,1,11,35.7,34,3.8,23.3,6.2,73,4.0,295,1,1,
179,Samkon Gado,24,GNB,RB,1,0,1,1,5,5.0,0,0,0.0,5,1.0,5.0,100.0,5.0,2,-7,0,0,0.0,-3,-3.5,-7.0,2.0,3,-0.7,-2,0,0,
179,Samkon Gado,24,HOU,RB,8,1,22,16,80,5.0,0,3,27.3,19,2.0,10.0,72.7,3.6,54,217,1,11,37.0,34,4.0,27.1,6.8,70,4.2,297,1,1,
180,Bobby Engram,33,SEA,WR,7,6,36,24,290,12.1,1,15,58.3,25,3.4,41.4,66.7,8.1,1,4,0,0,0.0,4,4.0,0.6,0.1,25,11.8,294,1,0,
181,Randal Williams,28,OAK,TE,16,10,57,28,293,10.5,0,14,38.6,28,1.8,18.3,49.1,5.1,0,0,0,0,,,,0.0,0.0,28,10.5,293,0,2,
182,Eric Johnson,27,SFO,TE,13,9,49,34,292,8.6,2,15,42.9,26,2.6,22.5,69.4,6.0,0,0,0,0,,,,0.0,0.0,34,8.6,292,2,0,
183,Arlen Harris,26,DET,RB,10,3,25,18,132,7.3,0,4,44.0,20,1.8,13.2,72.0,5.3,49,158,1,8,38.8,20,3.2,15.8,4.9,67,4.3,290,1,0,
184,Tony Scheffler,23,DEN,TE,13,5,37,18,286,15.9,4,15,45.9,29,1.4,22.0,48.6,7.7,1,3,0,0,100.0,3,3.0,0.2,0.1,19,15.2,289,4,0,
185,Musa Smith,24,BAL,RB,12,0,23,22,135,6.1,0,6,30.4,30,1.8,11.3,95.7,5.9,36,153,0,7,38.9,30,4.3,12.8,3.0,58,5.0,288,0,1,
186,Courtney Anderson,26,OAK,TE,16,11,43,25,285,11.4,2,13,48.8,35,1.6,17.8,58.1,6.6,0,0,0,0,,,,0.0,0.0,25,11.4,285,2,1,
187,Mark Bradley,24,CHI,WR,10,0,23,14,282,20.1,3,11,52.2,75,1.4,28.2,60.9,12.3,0,0,0,0,,,,0.0,0.0,14,20.1,282,3,0,
188,Michael Bennett,28,KAN,RB,11,0,12,9,77,8.6,0,1,50.0,14,0.8,7.0,75.0,6.4,36,200,0,8,50.0,41,5.6,18.2,3.3,45,6.2,277,0,1,
189,Justin Griffith,26,ATL,FB,16,11,28,23,168,7.3,3,12,53.6,16,1.4,10.5,82.1,6.0,19,106,1,2,52.6,21,5.6,6.6,1.2,42,6.5,274,4,3,
190,Jason Wright,24,CLE,RB,13,3,11,6,82,13.7,0,2,27.3,54,0.5,6.3,54.5,7.5,62,189,0,8,37.1,18,3.0,14.5,4.8,68,4.0,271,0,1,
191,Vernon Davis,22,SFO,TE,10,8,42,20,265,13.3,3,9,35.7,52,2.0,26.5,47.6,6.3,2,5,0,0,50.0,9,2.5,0.5,0.2,22,12.3,270,3,1,
192,Stephen Davis,32,STL,RB,15,0,17,12,90,7.5,1,5,41.2,18,0.8,6.0,70.6,5.3,40,177,0,10,47.5,16,4.4,11.8,2.7,52,5.1,267,1,1,
193,Dennis Northcutt,29,CLE,WR,13,6,45,22,228,10.4,0,10,35.6,43,1.7,17.5,48.9,5.1,3,32,0,1,33.3,16,10.7,2.5,0.2,25,10.4,260,0,1,
194,Mike Alstott,33,TAM,FB,16,15,38,21,85,4.0,0,7,23.7,18,1.3,5.3,55.3,2.2,60,171,3,17,48.3,17,2.9,10.7,3.8,81,3.2,256,3,1,
195,Reggie Kelly,29,CIN,TE,16,16,33,21,254,12.1,1,12,57.6,32,1.3,15.9,63.6,7.7,0,0,0,0,,,,0.0,0.0,21,12.1,254,1,0,
196,Tim Carter,27,NYG,WR,16,8,48,22,253,11.5,2,12,39.6,27,1.4,15.8,45.8,5.3,0,0,0,0,,,,0.0,0.0,22,11.5,253,2,1,
197,David Garrard,28,JAX,QB,11,10,0,0,0,,0,0,,,0.0,0.0,,,47,250,0,20,53.2,20,5.3,22.7,4.3,47,5.3,250,0,4,
198,Alex Smith,24,TAM,TE,14,7,53,35,250,7.1,3,12,39.6,27,2.5,17.9,66.0,4.7,0,0,0,0,,,,0.0,0.0,35,7.1,250,3,1,
199,Steve Heiden,30,CLE,TE,16,6,46,36,249,6.9,2,9,56.5,13,2.3,15.6,78.3,5.4,0,0,0,0,,,,0.0,0.0,36,6.9,249,2,0,
200,Bryan Gilmore,28,SFO,WR,16,3,31,8,150,18.8,1,5,19.4,75,0.5,9.4,25.8,4.8,7,94,0,5,85.7,22,13.4,5.9,0.4,15,16.3,244,1,1,
201,Mike Anderson,33,BAL,RB,16,0,14,9,54,6.0,0,2,14.3,13,0.6,3.4,64.3,3.9,39,183,1,10,41.0,34,4.7,11.4,2.4,48,4.9,237,1,0,
202,Daniel Graham,28,NWE,TE,12,11,34,21,235,11.2,2,12,52.9,29,1.8,19.6,61.8,6.9,0,0,0,0,,,,0.0,0.0,21,11.2,235,2,1,
203,Bubba Franks,28,GNB,TE,16,14,53,25,232,9.3,0,13,35.8,19,1.6,14.5,47.2,4.4,0,0,0,0,,,,0.0,0.0,25,9.3,232,0,2,
204,Ovie Mughelli,26,BAL,FB,16,8,24,21,182,8.7,2,7,62.5,30,1.3,11.4,87.5,7.6,12,50,0,4,58.3,12,4.2,3.1,0.8,33,7.0,232,2,1,AP-2
205,Jerramy Stevens,27,SEA,TE,11,6,48,22,231,10.5,4,12,45.8,26,2.0,21.0,45.8,4.8,0,0,0,0,,,,0.0,0.0,22,10.5,231,4,1,
206,Joe Klopfenstein,23,STL,TE,16,16,34,20,226,11.3,1,9,52.9,28,1.3,14.1,58.8,6.6,0,0,0,0,,,,0.0,0.0,20,11.3,226,1,0,
207,Robert Royal,27,BUF,TE,16,15,39,23,233,10.1,3,13,46.2,33,1.4,14.6,59.0,6.0,1,-9,0,0,0.0,-9,-9.0,-0.6,0.1,24,9.3,224,3,0,
208,Lorenzo Neal,36,SDG,FB,16,11,26,17,83,4.9,0,3,34.6,21,1.1,5.2,65.4,3.2,29,140,1,21,75.9,43,4.8,8.8,1.8,46,4.8,223,1,2,"PB,AP-1"
209,Derek Hagan,22,MIA,WR,16,0,37,21,221,10.5,1,13,48.6,24,1.3,13.8,56.8,6.0,0,0,0,0,,,,0.0,0.0,21,10.5,221,1,0,
210,Maurice Hicks,28,SFO,RB,16,0,15,13,137,10.5,1,6,60.0,33,0.8,8.6,86.7,9.1,29,82,0,4,41.4,9,2.8,5.1,1.8,42,5.2,219,1,2,
211,Zack Crockett,34,OAK,FB,16,9,17,10,53,5.3,0,1,35.3,14,0.6,3.3,58.8,3.1,39,163,0,14,64.1,17,4.2,10.2,2.4,49,4.4,216,0,2,
212,Charlie Frye,25,CLE,QB,13,13,0,0,0,,0,0,,,0.0,0.0,,,47,215,3,17,55.3,17,4.6,16.5,3.6,47,4.6,215,3,8,
213,Dante Hall,28,KAN,WR,15,0,40,26,204,7.8,2,15,50.0,19,1.7,13.6,65.0,5.1,3,11,0,0,33.3,9,3.7,0.7,0.2,29,7.4,215,2,2,
214,Matt Schobel,28,PHI,TE,16,4,20,14,214,15.3,2,8,50.0,60,0.9,13.4,70.0,10.7,0,0,0,0,,,,0.0,0.0,14,15.3,214,2,1,
215,Donovan McNabb,30,PHI,QB,10,10,0,0,0,,0,0,,,0.0,0.0,,,32,212,3,15,59.4,37,6.6,21.2,3.2,32,6.6,212,3,3,
216,Malcom Floyd,25,SDG,WR,12,0,32,15,210,14.0,3,9,37.5,46,1.3,17.5,46.9,6.6,0,0,0,0,,,,0.0,0.0,15,14.0,210,3,0,
217,ReShard Lee,26,OAK,RB,16,3,25,20,138,6.9,0,8,48.0,15,1.3,8.6,80.0,5.5,21,72,2,7,52.4,13,3.4,4.5,1.3,41,5.1,210,2,1,
218,Troy Walters,30,ARI,WR,15,3,35,23,209,9.1,2,13,54.3,26,1.5,13.9,65.7,6.0,0,0,0,0,,,,0.0,0.0,23,9.1,209,2,3,
219,Artose Pinner,28,MIN,RB,12,1,4,2,15,7.5,0,0,50.0,8,0.2,1.3,50.0,3.8,43,190,3,13,48.8,21,4.4,15.8,3.6,45,4.6,205,3,1,
220,Bryan Fletcher,27,IND,TE,15,3,25,18,202,11.2,2,13,64.0,26,1.2,13.5,72.0,8.1,0,0,0,0,,,,0.0,0.0,18,11.2,202,2,0,
221,Aaron Stecker,31,NOR,RB,12,1,28,19,190,10.0,0,9,50.0,48,1.6,15.8,67.9,6.8,4,11,0,0,25.0,4,2.8,0.9,0.3,23,8.7,201,0,0,
222,David Martin,27,GNB,TE,11,4,36,21,198,9.4,2,13,50.0,23,1.9,18.0,58.3,5.5,0,0,0,0,,,,0.0,0.0,21,9.4,198,2,0,
223,David Tyree,26,NYG,WR,16,1,33,19,197,10.4,2,10,42.4,33,1.2,12.3,57.6,6.0,0,0,0,0,,,,0.0,0.0,19,10.4,197,2,0,
224,David Carr,27,HOU,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,53,195,2,16,45.3,16,3.7,12.2,3.3,53,3.7,195,2,16,
225,Brad Hoover,30,CAR,FB,16,12,29,20,122,6.1,0,4,34.5,16,1.3,7.6,69.0,4.2,22,73,1,10,54.5,17,3.3,4.6,1.4,42,4.6,195,1,2,
226,Nate Burleson,25,SEA,WR,16,7,37,18,192,10.7,2,9,40.5,36,1.1,12.0,48.6,5.2,0,0,0,0,,,,0.0,0.0,18,10.7,192,2,2,
227,David Kircus,26,DEN,WR,16,0,27,9,187,20.8,0,9,33.3,45,0.6,11.7,33.3,6.9,0,0,0,0,,,,0.0,0.0,9,20.8,187,0,0,
228,Jason McKie,26,CHI,FB,15,12,38,25,162,6.5,0,7,39.5,26,1.7,10.8,65.8,4.3,8,18,0,0,25.0,7,2.3,1.2,0.5,33,5.5,180,0,0,
229,Obafemi Ayanbadejo,31,ARI,RB,14,0,19,17,139,8.2,0,7,47.4,27,1.2,9.9,89.5,7.3,9,37,0,5,66.7,11,4.1,2.6,0.6,26,6.8,176,0,1,
230,Chad Jackson,21,NWE,WR,12,1,19,13,152,11.7,3,6,47.4,35,1.1,12.7,68.4,8.0,4,22,0,2,75.0,14,5.5,1.8,0.3,17,10.2,174,3,0,
231,Verron Haynes,27,PIT,RB,7,0,22,18,95,5.3,0,4,27.3,16,2.6,13.6,81.8,4.3,15,78,0,4,60.0,13,5.2,11.1,2.1,33,5.2,173,0,1,
232,Kris Mangum,33,CAR,TE,15,5,33,21,170,8.1,1,11,51.5,19,1.4,11.3,63.6,5.2,0,0,0,0,,,,0.0,0.0,21,8.1,170,1,0,
233,Tony Fisher,27,STL,RB,8,0,18,14,159,11.4,0,5,27.8,49,1.8,19.9,77.8,8.8,6,9,0,0,16.7,4,1.5,1.1,0.8,20,8.4,168,0,0,
234,Daniel Wilcox,29,BAL,TE,14,6,27,20,166,8.3,3,12,55.6,35,1.4,11.9,74.1,6.1,0,0,0,0,,,,0.0,0.0,20,8.3,166,3,2,
235,Corey Bradford,31,DET,WR,9,2,25,14,164,11.7,0,9,56.0,23,1.6,18.2,56.0,6.6,0,0,0,0,,,,0.0,0.0,14,11.7,164,0,1,
236,Mark Campbell,31,NOR,TE,14,10,29,18,164,9.1,0,8,44.8,33,1.3,11.7,62.1,5.7,0,0,0,0,,,,0.0,0.0,18,9.1,164,0,0,
237,Bethel Johnson,27,MIN,WR,11,2,19,9,156,17.3,0,6,42.1,40,0.8,14.2,47.4,8.2,4,8,0,1,75.0,5,2.0,0.7,0.4,13,12.6,164,0,1,
238,Brad Smith,23,NYJ,WR/QB,16,3,15,9,61,6.8,0,5,46.7,19,0.6,3.8,60.0,4.1,18,103,0,12,72.2,32,5.7,6.4,1.1,27,6.1,164,0,1,
239,Michael Robinson,23,SFO,FB,16,0,12,9,47,5.2,0,3,50.0,12,0.6,2.9,75.0,3.9,38,116,2,6,34.2,33,3.1,7.3,2.4,47,3.5,163,2,0,
240,Chris Taylor,23,HOU,RB,4,0,3,3,40,13.3,0,1,66.7,24,0.8,10.0,100.0,13.3,28,123,1,7,42.9,17,4.4,30.8,7.0,31,5.3,163,1,0,
241,Kevin Walter,25,HOU,WR,16,2,21,17,160,9.4,0,12,61.9,15,1.1,10.0,81.0,7.6,1,3,0,1,100.0,3,3.0,0.2,0.1,18,9.1,163,0,1,
242,Bruce Gradkowski,23,TAM,QB,13,11,0,0,0,,0,0,,,0.0,0.0,,,41,161,0,13,63.4,14,3.9,12.4,3.2,41,3.9,161,0,11,
243,Leonard Pope,23,ARI,TE,16,6,23,16,161,10.1,0,7,47.8,33,1.0,10.1,69.6,7.0,0,0,0,0,,,,0.0,0.0,16,10.1,161,0,0,
244,Stephen Alexander,31,DEN,TE,16,14,35,18,160,8.9,2,10,42.9,24,1.1,10.0,51.4,4.6,0,0,0,0,,,,0.0,0.0,18,8.9,160,2,0,
245,Chris Brown,25,TEN,RB,5,3,9,2,4,2.0,0,0,0.0,4,0.4,0.8,22.2,0.4,41,156,0,8,41.5,21,3.8,31.2,8.2,43,3.7,160,0,1,
246,Nick Goings,28,CAR,RB,11,0,15,10,107,10.7,1,4,53.3,23,0.9,9.7,66.7,7.1,11,52,0,2,18.2,28,4.7,4.7,1.0,21,7.6,159,1,0,
247,Ahmard Hall,27,TEN,FB,14,7,21,15,138,9.2,0,6,42.9,28,1.1,9.9,71.4,6.6,7,21,0,3,57.1,11,3.0,1.5,0.5,22,7.2,159,0,1,
248,David Thomas,23,NWE,TE,15,3,16,11,159,14.5,1,5,68.8,36,0.7,10.6,68.8,9.9,0,0,0,0,,,,0.0,0.0,11,14.5,159,1,0,
249,Jon Kitna,34,DET,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,34,156,2,9,38.2,18,4.6,9.8,2.1,34,4.6,156,2,11,
250,Mike Sellers,31,WAS,FB,16,6,21,18,105,5.8,1,6,47.6,15,1.1,6.6,85.7,5.0,12,51,0,7,91.7,13,4.3,3.2,0.8,30,5.2,156,1,1,
251,Heath Evans,28,NWE,FB,16,3,9,7,34,4.9,1,2,22.2,11,0.4,2.1,77.8,3.8,27,117,0,9,51.9,35,4.3,7.3,1.7,34,4.4,151,1,1,
252,James Thrash,31,WAS,WR,16,0,20,12,151,12.6,1,9,60.0,27,0.8,9.4,60.0,7.6,0,0,0,0,,,,0.0,0.0,12,12.6,151,1,0,
253,Donald Lee,26,GNB,TE,15,2,21,10,150,15.0,0,8,38.1,32,0.7,10.0,47.6,7.1,0,0,0,0,,,,0.0,0.0,10,15.0,150,0,0,
254,Ben Troupe,24,TEN,TE,10,9,29,13,150,11.5,2,8,31.0,32,1.3,15.0,44.8,5.2,0,0,0,0,,,,0.0,0.0,13,11.5,150,2,0,
255,T.J. Duckett,25,WAS,RB,10,0,2,2,16,8.0,0,1,50.0,19,0.2,1.6,100.0,8.0,38,132,2,9,36.8,19,3.5,13.2,3.8,40,3.7,148,2,1,
256,Az-Zahir Hakim,29,DET,WR,6,0,27,17,147,8.6,0,7,51.9,23,2.8,24.5,63.0,5.4,1,1,0,1,0.0,1,1.0,0.2,0.2,18,8.2,148,0,0,
257,Alex Smith,22,SFO,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,44,147,2,13,38.6,22,3.3,9.2,2.8,44,3.3,147,2,10,
258,Michael Gaines,26,CAR,TE,16,9,29,15,146,9.7,0,9,44.8,19,0.9,9.1,51.7,5.0,0,0,0,0,,,,0.0,0.0,15,9.7,146,0,0,
259,John Madsen,23,OAK,WR,15,1,19,11,146,13.3,1,4,42.1,57,0.7,9.7,57.9,7.7,0,0,0,0,,,,0.0,0.0,11,13.3,146,1,0,
260,Jabar Gaffney,26,NWE,WR,11,6,20,11,142,12.9,1,9,45.0,33,1.0,12.9,55.0,7.1,0,0,0,0,,,,0.0,0.0,11,12.9,142,1,0,
261,Tim Dwight,31,NYJ,WR,9,2,19,16,112,7.0,0,7,57.9,15,1.8,12.4,84.2,5.9,2,28,0,1,50.0,28,14.0,3.1,0.2,18,7.8,140,0,1,
262,J.P. Losman,25,BUF,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,38,140,1,14,47.4,15,3.7,8.8,2.4,38,3.7,140,1,13,
263,Shaun McDonald,25,STL,WR,16,0,19,13,136,10.5,1,6,47.4,28,0.8,8.5,68.4,7.2,0,0,0,0,,,,0.0,0.0,13,10.5,136,1,2,
264,Kris Wilson,25,KAN,FB,16,10,24,15,132,8.8,3,11,50.0,19,0.9,8.3,62.5,5.5,0,0,0,0,,,,0.0,0.0,15,8.8,132,3,0,
265,Maurice Stovall,21,TAM,WR,9,2,13,7,102,14.6,0,4,46.2,27,0.8,11.3,53.8,7.8,2,29,0,2,100.0,18,14.5,3.2,0.2,9,14.6,131,0,0,
266,Mike Karney,25,NOR,FB,15,7,20,15,96,6.4,2,6,65.0,12,1.0,6.4,75.0,4.8,11,33,1,7,72.7,8,3.0,2.2,0.7,26,5.0,129,3,0,AP-2
267,Billy Miller,29,NOR,TE,10,3,22,14,129,9.2,0,7,54.5,22,1.4,12.9,63.6,5.9,0,0,0,0,,,,0.0,0.0,14,9.2,129,0,1,
268,Adrian Peterson,27,CHI,RB,16,0,6,6,88,14.7,0,2,50.0,37,0.4,5.5,100.0,14.7,10,41,2,6,50.0,11,4.1,2.6,0.6,16,8.1,129,2,2,
269,Anthony Fasano,22,DAL,TE,16,5,24,14,126,9.0,0,4,50.0,22,0.9,7.9,58.3,5.3,0,0,0,0,,,,0.0,0.0,14,9.0,126,0,0,
270,Carlyle Holiday,25,2TM,WR,8,2,18,9,126,14.0,0,6,38.9,35,1.1,15.8,50.0,7.0,0,0,0,0,,,,0.0,0.0,9,14.0,126,0,0,
270,Carlyle Holiday,25,ARI,WR,4,2,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
270,Carlyle Holiday,25,GNB,WR,4,0,15,9,126,14.0,0,6,46.7,35,2.3,31.5,60.0,8.4,0,0,0,0,,,,0.0,0.0,9,14.0,126,0,0,
271,Marcedes Lewis,22,JAX,TE,15,3,21,13,126,9.7,1,6,47.6,31,0.9,8.4,61.9,6.0,0,0,0,0,,,,0.0,0.0,13,9.7,126,1,0,
272,Jameel Cook,27,HOU,FB,11,6,26,18,107,5.9,0,6,42.3,15,1.6,9.7,69.2,4.1,3,18,0,2,66.7,14,6.0,1.6,0.3,21,6.0,125,0,2,
273,Jeb Putzier,27,HOU,TE,14,5,22,13,125,9.6,0,6,45.5,26,0.9,8.9,59.1,5.7,0,0,0,0,,,,0.0,0.0,13,9.6,125,0,0,
274,Aaron Brooks,30,OAK,QB,8,8,0,0,0,,0,0,,,0.0,0.0,,,22,124,0,5,45.5,23,5.6,15.5,2.8,22,5.6,124,0,5,
275,Tony Richardson,35,MIN,FB,9,7,14,13,111,8.5,0,8,57.1,25,1.4,12.3,92.9,7.9,5,12,0,2,40.0,3,2.4,1.3,0.6,18,6.8,123,0,0,
276,Seneca Wallace,26,SEA,QB,8,4,0,0,0,,0,0,,,0.0,0.0,,,12,122,0,6,50.0,37,10.2,15.3,1.5,12,10.2,122,0,5,
